Sample name	Number of taxa
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.40	273
mouse_sample_0-kraken2_GTDBr202RefSeqV205-1.00	55
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.35	291
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.25	346
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.05	1765
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.00	4204
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.20	397
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.15	494
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.75	142
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.65	170
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.45	245
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.90	92
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.60	182
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.80	128
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.55	204
strain_sample_58-kraken2_GTDBr202RefSeqV205-1.00	55
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.95	69
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.85	115
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.70	153
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.50	229
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.15	484
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.10	656
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.40	263
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.35	285
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.30	308
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.25	337
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.55	213
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.20	392
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.50	232
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.45	242
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.05	1758
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.00	4197
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.75	138
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.85	101
strain_sample_2-kraken2_GTDBr202RefSeqV205-1.00	48
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.95	68
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.80	118
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.90	85
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.60	195
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.70	153
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.65	174
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.10	698
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.05	1749
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.00	4239
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.15	511
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.20	407
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.45	248
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.25	356
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.30	323
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.35	295
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.40	271
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.55	201
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.50	224
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.60	186
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.65	170
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.70	156
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.90	91
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.80	128
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.95	81
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.15	508
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.75	143
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.25	357
strain_sample_67-kraken2_GTDBr202RefSeqV205-1.00	57
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.05	1749
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.00	4201
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.85	109
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.20	400
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.10	701
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.30	317
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.65	180
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.55	215
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.60	198
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.50	246
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.70	158
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.80	119
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.75	141
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.85	105
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.40	285
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.35	299
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.45	263
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.90	93
strain_sample_79-kraken2_GTDBr202RefSeqV205-1.00	48
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.95	73
strain_sample_46-kraken2_GTDBr202RefSeqV205-0.20	363
strain_sample_46-kraken2_GTDBr202RefSeqV205-0.05	1635
strain_sample_46-kraken2_GTDBr202RefSeqV205-0.35	272
strain_sample_46-kraken2_GTDBr202RefSeqV205-0.15	450
strain_sample_46-kraken2_GTDBr202RefSeqV205-0.40	247
strain_sample_46-kraken2_GTDBr202RefSeqV205-0.30	298
strain_sample_46-kraken2_GTDBr202RefSeqV205-0.25	326
strain_sample_46-kraken2_GTDBr202RefSeqV205-0.10	654
strain_sample_46-kraken2_GTDBr202RefSeqV205-0.00	4184
strain_sample_46-kraken2_GTDBr202RefSeqV205-0.70	141
strain_sample_46-kraken2_GTDBr202RefSeqV205-0.75	125
strain_sample_46-kraken2_GTDBr202RefSeqV205-0.80	108
strain_sample_46-kraken2_GTDBr202RefSeqV205-1.00	47
strain_sample_46-kraken2_GTDBr202RefSeqV205-0.50	218
strain_sample_46-kraken2_GTDBr202RefSeqV205-0.85	87
strain_sample_46-kraken2_GTDBr202RefSeqV205-0.45	230
strain_sample_46-kraken2_GTDBr202RefSeqV205-0.90	71
strain_sample_46-kraken2_GTDBr202RefSeqV205-0.95	60
strain_sample_46-kraken2_GTDBr202RefSeqV205-0.65	156
strain_sample_46-kraken2_GTDBr202RefSeqV205-0.60	175
strain_sample_46-kraken2_GTDBr202RefSeqV205-0.55	198
strain_sample_35-kraken2_GTDBr202RefSeqV205-0.25	336
strain_sample_35-kraken2_GTDBr202RefSeqV205-0.55	217
strain_sample_35-kraken2_GTDBr202RefSeqV205-0.15	490
strain_sample_35-kraken2_GTDBr202RefSeqV205-0.45	255
strain_sample_35-kraken2_GTDBr202RefSeqV205-0.30	312
strain_sample_35-kraken2_GTDBr202RefSeqV205-0.40	275
strain_sample_35-kraken2_GTDBr202RefSeqV205-0.35	289
strain_sample_35-kraken2_GTDBr202RefSeqV205-0.50	238
strain_sample_35-kraken2_GTDBr202RefSeqV205-0.20	399
strain_sample_35-kraken2_GTDBr202RefSeqV205-0.10	703
strain_sample_35-kraken2_GTDBr202RefSeqV205-0.05	1718
strain_sample_35-kraken2_GTDBr202RefSeqV205-0.00	4189
strain_sample_35-kraken2_GTDBr202RefSeqV205-0.80	122
strain_sample_35-kraken2_GTDBr202RefSeqV205-0.95	76
strain_sample_35-kraken2_GTDBr202RefSeqV205-0.85	99
strain_sample_35-kraken2_GTDBr202RefSeqV205-0.70	150
strain_sample_35-kraken2_GTDBr202RefSeqV205-0.75	137
strain_sample_35-kraken2_GTDBr202RefSeqV205-0.65	167
mouse_sample_52-kraken2_GTDBr202RefSeqV205-0.10	563
strain_sample_35-kraken2_GTDBr202RefSeqV205-0.60	199
strain_sample_35-kraken2_GTDBr202RefSeqV205-0.90	87
strain_sample_35-kraken2_GTDBr202RefSeqV205-1.00	60
mouse_sample_52-kraken2_GTDBr202RefSeqV205-0.05	1895
mouse_sample_52-kraken2_GTDBr202RefSeqV205-0.00	4375
mouse_sample_52-kraken2_GTDBr202RefSeqV205-0.25	198
mouse_sample_52-kraken2_GTDBr202RefSeqV205-0.20	263
mouse_sample_52-kraken2_GTDBr202RefSeqV205-0.30	156
mouse_sample_52-kraken2_GTDBr202RefSeqV205-0.15	335
mouse_sample_52-kraken2_GTDBr202RefSeqV205-0.55	117
mouse_sample_52-kraken2_GTDBr202RefSeqV205-0.70	93
mouse_sample_52-kraken2_GTDBr202RefSeqV205-0.60	108
mouse_sample_52-kraken2_GTDBr202RefSeqV205-0.65	101
mouse_sample_52-kraken2_GTDBr202RefSeqV205-0.45	128
mouse_sample_52-kraken2_GTDBr202RefSeqV205-0.50	119
mouse_sample_52-kraken2_GTDBr202RefSeqV205-0.35	144
mouse_sample_52-kraken2_GTDBr202RefSeqV205-0.40	134
mouse_sample_52-kraken2_GTDBr202RefSeqV205-0.85	73
mouse_sample_52-kraken2_GTDBr202RefSeqV205-0.80	80
mouse_sample_52-kraken2_GTDBr202RefSeqV205-1.00	54
mouse_sample_52-kraken2_GTDBr202RefSeqV205-0.95	61
mouse_sample_52-kraken2_GTDBr202RefSeqV205-0.90	64
mouse_sample_52-kraken2_GTDBr202RefSeqV205-0.75	88
mouse_sample_21-kraken2_GTDBr202RefSeqV205-0.10	658
mouse_sample_21-kraken2_GTDBr202RefSeqV205-0.15	408
mouse_sample_21-kraken2_GTDBr202RefSeqV205-0.25	259
mouse_sample_21-kraken2_GTDBr202RefSeqV205-0.20	304
mouse_sample_21-kraken2_GTDBr202RefSeqV205-0.05	2069
mouse_sample_21-kraken2_GTDBr202RefSeqV205-0.00	4422
mouse_sample_21-kraken2_GTDBr202RefSeqV205-0.60	164
mouse_sample_21-kraken2_GTDBr202RefSeqV205-0.45	188
mouse_sample_21-kraken2_GTDBr202RefSeqV205-0.40	207
mouse_sample_21-kraken2_GTDBr202RefSeqV205-0.85	111
mouse_sample_21-kraken2_GTDBr202RefSeqV205-0.70	142
mouse_sample_21-kraken2_GTDBr202RefSeqV205-0.80	121
mouse_sample_21-kraken2_GTDBr202RefSeqV205-0.50	181
mouse_sample_21-kraken2_GTDBr202RefSeqV205-0.75	130
mouse_sample_21-kraken2_GTDBr202RefSeqV205-0.65	150
mouse_sample_21-kraken2_GTDBr202RefSeqV205-0.30	233
mouse_sample_21-kraken2_GTDBr202RefSeqV205-0.55	175
mouse_sample_21-kraken2_GTDBr202RefSeqV205-0.35	218
mouse_sample_21-kraken2_GTDBr202RefSeqV205-1.00	86
mouse_sample_21-kraken2_GTDBr202RefSeqV205-0.90	105
mouse_sample_21-kraken2_GTDBr202RefSeqV205-0.95	95
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.25	257
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.35	180
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.20	338
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.40	166
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.30	212
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.10	1197
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.15	595
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.00	4773
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.05	3015
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.45	145
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.50	138
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.70	96
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.75	93
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.90	82
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.80	88
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.85	86
plant_sample_3-kraken2_GTDBr202RefSeqV205-1.00	72
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.95	77
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.55	122
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.60	112
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.65	103
strain_sample_91-kraken2_GTDBr202RefSeqV205-0.15	485
strain_sample_91-kraken2_GTDBr202RefSeqV205-0.10	701
strain_sample_91-kraken2_GTDBr202RefSeqV205-0.25	344
strain_sample_91-kraken2_GTDBr202RefSeqV205-0.50	241
strain_sample_91-kraken2_GTDBr202RefSeqV205-0.05	1816
strain_sample_91-kraken2_GTDBr202RefSeqV205-0.30	317
strain_sample_91-kraken2_GTDBr202RefSeqV205-0.20	386
strain_sample_91-kraken2_GTDBr202RefSeqV205-0.55	216
strain_sample_91-kraken2_GTDBr202RefSeqV205-0.40	275
strain_sample_91-kraken2_GTDBr202RefSeqV205-0.35	292
strain_sample_91-kraken2_GTDBr202RefSeqV205-0.00	4296
strain_sample_91-kraken2_GTDBr202RefSeqV205-0.45	260
strain_sample_91-kraken2_GTDBr202RefSeqV205-0.75	148
strain_sample_91-kraken2_GTDBr202RefSeqV205-1.00	54
strain_sample_91-kraken2_GTDBr202RefSeqV205-0.95	82
strain_sample_91-kraken2_GTDBr202RefSeqV205-0.65	187
strain_sample_91-kraken2_GTDBr202RefSeqV205-0.60	204
strain_sample_91-kraken2_GTDBr202RefSeqV205-0.70	165
strain_sample_91-kraken2_GTDBr202RefSeqV205-0.80	137
strain_sample_91-kraken2_GTDBr202RefSeqV205-0.90	108
strain_sample_91-kraken2_GTDBr202RefSeqV205-0.85	120
mouse_sample_10-kraken2_GTDBr202RefSeqV205-0.05	1844
mouse_sample_10-kraken2_GTDBr202RefSeqV205-0.10	584
mouse_sample_10-kraken2_GTDBr202RefSeqV205-0.00	4329
mouse_sample_10-kraken2_GTDBr202RefSeqV205-0.20	313
mouse_sample_10-kraken2_GTDBr202RefSeqV205-0.15	396
mouse_sample_10-kraken2_GTDBr202RefSeqV205-0.30	234
mouse_sample_10-kraken2_GTDBr202RefSeqV205-0.25	264
mouse_sample_10-kraken2_GTDBr202RefSeqV205-0.40	205
mouse_sample_10-kraken2_GTDBr202RefSeqV205-0.60	159
mouse_sample_10-kraken2_GTDBr202RefSeqV205-0.65	147
mouse_sample_10-kraken2_GTDBr202RefSeqV205-0.70	142
mouse_sample_10-kraken2_GTDBr202RefSeqV205-0.35	218
mouse_sample_10-kraken2_GTDBr202RefSeqV205-0.45	194
mouse_sample_10-kraken2_GTDBr202RefSeqV205-0.50	179
mouse_sample_10-kraken2_GTDBr202RefSeqV205-0.55	169
mouse_sample_10-kraken2_GTDBr202RefSeqV205-0.95	92
mouse_sample_10-kraken2_GTDBr202RefSeqV205-0.90	100
mouse_sample_10-kraken2_GTDBr202RefSeqV205-1.00	83
mouse_sample_10-kraken2_GTDBr202RefSeqV205-0.85	111
mouse_sample_10-kraken2_GTDBr202RefSeqV205-0.75	132
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.25	225
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.20	286
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.05	2198
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.15	404
mouse_sample_10-kraken2_GTDBr202RefSeqV205-0.80	127
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.10	731
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.00	4536
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.35	176
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.45	148
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.60	128
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.30	196
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.75	111
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.50	140
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.40	164
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.80	102
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.85	95
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.65	125
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.70	116
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.55	134
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.95	76
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.90	89
mouse_sample_63-kraken2_GTDBr202RefSeqV205-1.00	63
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.20	677
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.40	417
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.15	918
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.30	504
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.35	457
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.10	1461
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.25	565
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.05	3150
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.00	4681
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.45	388
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.50	366
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.60	332
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.55	347
marine_sample_2-kraken2_GTDBr202RefSeqV205-1.00	226
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.95	242
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.85	265
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.90	248
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.75	296
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.65	324
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.80	278
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.70	310
strain_sample_77-kraken2_GTDBr202RefSeqV205-0.15	499
strain_sample_77-kraken2_GTDBr202RefSeqV205-0.20	390
strain_sample_77-kraken2_GTDBr202RefSeqV205-0.10	692
strain_sample_77-kraken2_GTDBr202RefSeqV205-0.40	253
strain_sample_77-kraken2_GTDBr202RefSeqV205-0.50	218
strain_sample_77-kraken2_GTDBr202RefSeqV205-0.30	297
strain_sample_77-kraken2_GTDBr202RefSeqV205-0.35	274
strain_sample_77-kraken2_GTDBr202RefSeqV205-0.05	1726
strain_sample_77-kraken2_GTDBr202RefSeqV205-0.25	332
strain_sample_77-kraken2_GTDBr202RefSeqV205-0.55	205
strain_sample_77-kraken2_GTDBr202RefSeqV205-0.45	238
strain_sample_77-kraken2_GTDBr202RefSeqV205-0.00	4255
strain_sample_77-kraken2_GTDBr202RefSeqV205-0.60	188
strain_sample_77-kraken2_GTDBr202RefSeqV205-1.00	45
strain_sample_77-kraken2_GTDBr202RefSeqV205-0.85	98
strain_sample_77-kraken2_GTDBr202RefSeqV205-0.65	169
strain_sample_77-kraken2_GTDBr202RefSeqV205-0.90	82
strain_sample_77-kraken2_GTDBr202RefSeqV205-0.80	118
strain_sample_77-kraken2_GTDBr202RefSeqV205-0.70	152
strain_sample_77-kraken2_GTDBr202RefSeqV205-0.75	134
strain_sample_77-kraken2_GTDBr202RefSeqV205-0.95	62
plant_sample_14-kraken2_GTDBr202RefSeqV205-0.10	1095
plant_sample_14-kraken2_GTDBr202RefSeqV205-0.05	2761
plant_sample_14-kraken2_GTDBr202RefSeqV205-0.00	4715
plant_sample_14-kraken2_GTDBr202RefSeqV205-0.25	264
plant_sample_14-kraken2_GTDBr202RefSeqV205-0.30	203
plant_sample_14-kraken2_GTDBr202RefSeqV205-0.50	133
plant_sample_14-kraken2_GTDBr202RefSeqV205-0.55	125
plant_sample_14-kraken2_GTDBr202RefSeqV205-0.70	94
plant_sample_14-kraken2_GTDBr202RefSeqV205-0.65	106
plant_sample_14-kraken2_GTDBr202RefSeqV205-0.60	114
plant_sample_14-kraken2_GTDBr202RefSeqV205-0.35	182
plant_sample_14-kraken2_GTDBr202RefSeqV205-0.40	168
plant_sample_14-kraken2_GTDBr202RefSeqV205-0.45	148
plant_sample_14-kraken2_GTDBr202RefSeqV205-0.20	336
plant_sample_14-kraken2_GTDBr202RefSeqV205-0.15	562
plant_sample_14-kraken2_GTDBr202RefSeqV205-0.95	70
plant_sample_14-kraken2_GTDBr202RefSeqV205-1.00	64
strain_sample_48-kraken2_GTDBr202RefSeqV205-0.25	371
strain_sample_48-kraken2_GTDBr202RefSeqV205-0.15	523
plant_sample_14-kraken2_GTDBr202RefSeqV205-0.90	75
plant_sample_14-kraken2_GTDBr202RefSeqV205-0.80	82
strain_sample_48-kraken2_GTDBr202RefSeqV205-0.10	725
plant_sample_14-kraken2_GTDBr202RefSeqV205-0.85	77
strain_sample_48-kraken2_GTDBr202RefSeqV205-0.20	418
plant_sample_14-kraken2_GTDBr202RefSeqV205-0.75	89
strain_sample_48-kraken2_GTDBr202RefSeqV205-0.05	1804
strain_sample_48-kraken2_GTDBr202RefSeqV205-0.00	4240
strain_sample_48-kraken2_GTDBr202RefSeqV205-0.30	330
strain_sample_48-kraken2_GTDBr202RefSeqV205-0.35	302
strain_sample_48-kraken2_GTDBr202RefSeqV205-0.55	220
strain_sample_48-kraken2_GTDBr202RefSeqV205-0.80	131
strain_sample_48-kraken2_GTDBr202RefSeqV205-0.75	156
strain_sample_48-kraken2_GTDBr202RefSeqV205-0.70	164
strain_sample_48-kraken2_GTDBr202RefSeqV205-0.40	278
strain_sample_48-kraken2_GTDBr202RefSeqV205-0.85	111
strain_sample_48-kraken2_GTDBr202RefSeqV205-0.50	234
strain_sample_48-kraken2_GTDBr202RefSeqV205-0.65	175
strain_sample_48-kraken2_GTDBr202RefSeqV205-0.60	193
strain_sample_48-kraken2_GTDBr202RefSeqV205-0.45	251
strain_sample_48-kraken2_GTDBr202RefSeqV205-1.00	52
strain_sample_48-kraken2_GTDBr202RefSeqV205-0.95	75
strain_sample_56-kraken2_GTDBr202RefSeqV205-0.25	360
strain_sample_56-kraken2_GTDBr202RefSeqV205-0.15	497
strain_sample_56-kraken2_GTDBr202RefSeqV205-0.30	331
strain_sample_56-kraken2_GTDBr202RefSeqV205-0.40	284
strain_sample_56-kraken2_GTDBr202RefSeqV205-0.20	408
strain_sample_56-kraken2_GTDBr202RefSeqV205-0.35	296
strain_sample_48-kraken2_GTDBr202RefSeqV205-0.90	98
strain_sample_56-kraken2_GTDBr202RefSeqV205-0.10	705
strain_sample_56-kraken2_GTDBr202RefSeqV205-0.05	1753
strain_sample_56-kraken2_GTDBr202RefSeqV205-0.00	4253
strain_sample_56-kraken2_GTDBr202RefSeqV205-0.70	158
strain_sample_56-kraken2_GTDBr202RefSeqV205-0.65	169
strain_sample_56-kraken2_GTDBr202RefSeqV205-0.90	91
strain_sample_56-kraken2_GTDBr202RefSeqV205-0.60	188
strain_sample_56-kraken2_GTDBr202RefSeqV205-0.95	76
strain_sample_56-kraken2_GTDBr202RefSeqV205-0.55	212
strain_sample_56-kraken2_GTDBr202RefSeqV205-0.80	126
strain_sample_56-kraken2_GTDBr202RefSeqV205-0.85	106
strain_sample_56-kraken2_GTDBr202RefSeqV205-0.75	144
strain_sample_56-kraken2_GTDBr202RefSeqV205-0.45	259
strain_sample_56-kraken2_GTDBr202RefSeqV205-0.50	244
