Sample name	Chao1 richness
ani97_cLOW_stTrue_r0-MetaPhlAn-default	121.0
ani100_cLOW_stFalse_r7-MetaPhlAn-default	67.0
ani99_cLOW_stTrue_r4-MetaPhlAn-default	102.0
ani97_cHIGH_stFalse_r7-MetaPhlAn-default	337.0
Huttenhower_LC5-MetaPhlAn-default	16.0
ani99_cHIGH_stFalse_r0-MetaPhlAn-default	400.0
ABRF_MGRG_5ng-MetaPhlAn-default	4.0
ani97_cHIGH_stTrue_r4-MetaPhlAn-default	337.0
Huttenhower_HC1-MetaPhlAn-default	96.0
ani100_cLOW_stTrue_r8-MetaPhlAn-default	82.0
ani95_cLOW_stTrue_r8-MetaPhlAn-default	68.0
ani97_cLOW_stTrue_r3-MetaPhlAn-default	85.0
ani99_cHIGH_stFalse_r1-MetaPhlAn-default	241.0
ani97_cHIGH_stFalse_r5-MetaPhlAn-default	233.0
ani100_cHIGH_stFalse_r9-MetaPhlAn-default	250.0
ani99_cHIGH_stTrue_r6-MetaPhlAn-default	403.0
ABRF_MGRG_Half-MetaPhlAn-default	5.0
ani97_cLOW_stTrue_r2-MetaPhlAn-default	93.0
ani99_cLOW_stTrue_r1-MetaPhlAn-default	64.0
ani100_cLOW_stFalse_r4-MetaPhlAn-default	84.0
UnAmbiguouslyMapped_ds.soil-MetaPhlAn-default	46.0
ZymoMock-MetaPhlAn-default	11.0
NegControl_MH1-MetaPhlAn-default	0
NegControl_MH2-MetaPhlAn-default	0
ani99_cLOW_stFalse_r8-MetaPhlAn-default	110.0
ani99_cHIGH_stTrue_r2-MetaPhlAn-default	251.0
ani97_cHIGH_stFalse_r0-MetaPhlAn-default	282.0
ani99_cLOW_stTrue_r3-MetaPhlAn-default	145.0
ani97_cLOW_stTrue_r7-MetaPhlAn-default	80.0
ani100_cLOW_stFalse_r3-MetaPhlAn-default	84.0
ani99_cHIGH_stTrue_r1-MetaPhlAn-default	317.0
ani97_cLOW_stTrue_r6-MetaPhlAn-default	101.0
RM1_S002__insert_5000-MetaPhlAn-default	78.0
ani100_cLOW_stFalse_r1-MetaPhlAn-default	59.0
ani99_cLOW_stTrue_r2-MetaPhlAn-default	50.0
ani100_cHIGH_stTrue_r9-MetaPhlAn-default	279.0
ani97_cLOW_stTrue_r5-MetaPhlAn-default	124.0
ani100_cLOW_stFalse_r2-MetaPhlAn-default	58.0
ani97_cLOW_stTrue_r4-MetaPhlAn-default	98.0
ani100_cLOW_stFalse_r0-MetaPhlAn-default	60.0
ani97_cHIGH_stFalse_r3-MetaPhlAn-default	309.0
NA12878_NegControl_SL126488_0-MetaPhlAn-default	2.0
ani99_cHIGH_stTrue_r3-MetaPhlAn-default	315.0
ani99_cLOW_stTrue_r0-MetaPhlAn-default	116.0
ABRF_MGRG_1ng-MetaPhlAn-default	4.0
ani100_cHIGH_stTrue_r8-MetaPhlAn-default	383.0
ani97_cHIGH_stFalse_r1-MetaPhlAn-default	308.0
ani99_cLOW_stFalse_r9-MetaPhlAn-default	70.0
ani95_cLOW_stFalse_r2-MetaPhlAn-bowtie2_reads	460.3170731707317
ani97_cHIGH_stFalse_r8-MetaPhlAn-bowtie2_reads	1598.6842105263158
ani99_cLOW_stTrue_r8-MetaPhlAn-bowtie2_reads	611.0
ani99_cHIGH_stFalse_r1-MetaPhlAn-bowtie2_reads	1189.775
ani100_cHIGH_stFalse_r9-MetaPhlAn-bowtie2_reads	1181.2589285714287
ani99_cLOW_stFalse_r2-MetaPhlAn-bowtie2_reads	527.0270270270271
ani100_cLOW_stFalse_r3-MetaPhlAn-bowtie2_reads	440.4418604651163
ani100_cHIGH_stTrue_r1-MetaPhlAn-bowtie2_reads	1514.340425531915
ani100_cHIGH_stTrue_r5-MetaPhlAn-bowtie2_reads	1384.3157894736842
ani100_cHIGH_stFalse_r2-MetaPhlAn-bowtie2_reads	1184.578947368421
ani99_cLOW_stTrue_r3-MetaPhlAn-bowtie2_reads	852.4415584415584
UnAmbiguouslyMapped_ds.7-MetaPhlAn-bowtie2_reads	1638.5588235294117
ani97_cHIGH_stFalse_r7-MetaPhlAn-bowtie2_reads	1626.6136363636365
ani99_cLOW_stFalse_r6-MetaPhlAn-bowtie2_reads	516.972972972973
ani95_cLOW_stFalse_r6-MetaPhlAn-bowtie2_reads	458.1034482758621
ani100_cLOW_stTrue_r8-MetaPhlAn-bowtie2_reads	550.0909090909091
UnAmbiguouslyMapped_ds.soil-MetaPhlAn-bowtie2_reads	411.375
UnAmbiguouslyMapped_ds.hous1-MetaPhlAn-bowtie2_reads	114.75
ani97_cLOW_stTrue_r2-MetaPhlAn-bowtie2_reads	644.4745762711865
ani100_cLOW_stTrue_r7-MetaPhlAn-bowtie2_reads	479.8484848484849
ani100_cLOW_stTrue_r3-MetaPhlAn-bowtie2_reads	552.2702702702703
ani97_cLOW_stFalse_r2-MetaPhlAn-bowtie2_reads	555.3733333333333
ani100_cLOW_stFalse_r8-MetaPhlAn-bowtie2_reads	417.2
RH_S003__insert_270-MetaPhlAn-bowtie2_reads	1064.7941176470588
UnAmbiguouslyMapped_ds.buccal-MetaPhlAn-bowtie2_reads	70.5
ani99_cHIGH_stFalse_r5-MetaPhlAn-bowtie2_reads	1392.0943396226414
ABRF_MGRG_Normal-MetaPhlAn-bowtie2_reads	86.61538461538461
ani95_cLOW_stFalse_r9-MetaPhlAn-bowtie2_reads	635.5185185185185
ani97_cLOW_stTrue_r6-MetaPhlAn-bowtie2_reads	727.4285714285714
ani97_cHIGH_stTrue_r4-MetaPhlAn-bowtie2_reads	1445.7345132743362
ani99_cLOW_stTrue_r7-MetaPhlAn-bowtie2_reads	681.4677419354839
Huttenhower_LC4-MetaPhlAn-bowtie2_reads	59.166666666666664
ani100_cHIGH_stFalse_r6-MetaPhlAn-bowtie2_reads	1085.4117647058824
ani97_cLOW_stFalse_r6-MetaPhlAn-bowtie2_reads	578.65
ABRF_MGRG_5ng-MetaPhlAn-bowtie2_reads	74.5
ani97_cLOW_stTrue_r9-MetaPhlAn-bowtie2_reads	704.8813559322034
ani99_cHIGH_stTrue_r4-MetaPhlAn-bowtie2_reads	1527.1190476190477
ani97_cHIGH_stFalse_r3-MetaPhlAn-bowtie2_reads	1566.6964285714287
ani95_cLOW_stTrue_r0-MetaPhlAn-bowtie2_reads	588.1224489795918
Huttenhower_HC1-MetaPhlAn-bowtie2_reads	418.1612903225806
Huttenhower_LC7-MetaPhlAn-bowtie2_reads	44.6
UnAmbiguouslyMapped_ds.gut-MetaPhlAn-bowtie2_reads	140.66666666666666
ani99_cHIGH_stFalse_r2-MetaPhlAn-bowtie2_reads	1093.9913793103449
Huttenhower_LC8-MetaPhlAn-bowtie2_reads	85.86666666666667
ani95_cLOW_stTrue_r3-MetaPhlAn-bowtie2_reads	577.0
ani95_cLOW_stFalse_r1-MetaPhlAn-bowtie2_reads	473.29411764705884
RM1_S001__insert_5000-MetaPhlAn-bowtie2_reads	309.14285714285717
ani100_cLOW_stTrue_r0-MetaPhlAn-bowtie2_reads	644.0
NA12878_NegControl_SL126486_0-MetaPhlAn-bowtie2_reads	287.37142857142857
ani100_cLOW_stTrue_r4-MetaPhlAn-bowtie2_reads	528.0652173913044
ani97_cHIGH_stTrue_r7-MetaPhlAn-bowtie2_reads	1393.2260869565216
ABRF_MGRG_Half-MetaPhlAn-bowtie2_reads	103.5
ani99_cLOW_stFalse_r9-MetaPhlAn-bowtie2_reads	391.0
ani95_cLOW_stTrue_r8-MetaPhlAn-bowtie2_reads	534.9767441860465
ani99_cLOW_stFalse_r1-MetaPhlAn-bowtie2_reads	598.8958333333334
RH_S005__insert_270-MetaPhlAn-bowtie2_reads	1112.8461538461538
ani99_cHIGH_stTrue_r8-MetaPhlAn-bowtie2_reads	1395.4411764705883
ZymoMock-MetaPhlAn-bowtie2_reads	221.0
ani100_cLOW_stFalse_r0-MetaPhlAn-bowtie2_reads	346.2162162162162
ani95_cLOW_stTrue_r7-MetaPhlAn-bowtie2_reads	565.7333333333333
ani99_cHIGH_stTrue_r0-MetaPhlAn-bowtie2_reads	1151.6813186813188
ani97_cHIGH_stTrue_r8-MetaPhlAn-bowtie2_reads	1729.1223021582734
Huttenhower_LC3-MetaPhlAn-bowtie2_reads	142.5
ani100_cHIGH_stTrue_r9-MetaPhlAn-bowtie2_reads	1498.3258426966293
ani99_cLOW_stTrue_r4-MetaPhlAn-bowtie2_reads	568.7272727272727
ani97_cHIGH_stFalse_r0-MetaPhlAn-bowtie2_reads	1363.1239669421489
ani99_cHIGH_stTrue_r7-MetaPhlAn-bowtie2_reads	1832.230215827338
ani99_cLOW_stFalse_r5-MetaPhlAn-bowtie2_reads	488.7317073170732
ani97_cHIGH_stFalse_r4-MetaPhlAn-bowtie2_reads	1386.0854700854702
ani95_cLOW_stTrue_r4-MetaPhlAn-bowtie2_reads	723.5416666666666
ani97_cLOW_stTrue_r1-MetaPhlAn-bowtie2_reads	628.25
ani100_cLOW_stFalse_r4-MetaPhlAn-bowtie2_reads	444.1666666666667
ani99_cHIGH_stTrue_r3-MetaPhlAn-bowtie2_reads	1523.139534883721
ani97_cHIGH_stTrue_r0-MetaPhlAn-bowtie2_reads	1660.68345323741
ani97_cLOW_stFalse_r9-MetaPhlAn-bowtie2_reads	475.6
ani97_cHIGH_stTrue_r3-MetaPhlAn-bowtie2_reads	1655.7368421052631
ani97_cLOW_stFalse_r5-MetaPhlAn-bowtie2_reads	641.2083333333334
ani100_cLOW_stFalse_r7-MetaPhlAn-bowtie2_reads	341.7241379310345
ani100_cHIGH_stFalse_r5-MetaPhlAn-bowtie2_reads	1383.9855072463768
ani100_cHIGH_stTrue_r2-MetaPhlAn-bowtie2_reads	1470.5304347826086
RH_S002__insert_270-MetaPhlAn-bowtie2_reads	1125.0821917808219
ani95_cLOW_stFalse_r3-MetaPhlAn-bowtie2_reads	479.65
ani99_cLOW_stTrue_r9-MetaPhlAn-bowtie2_reads	714.6851851851852
ani99_cLOW_stFalse_r8-MetaPhlAn-bowtie2_reads	610.0232558139535
ani99_cLOW_stTrue_r6-MetaPhlAn-bowtie2_reads	607.936170212766
ani97_cLOW_stFalse_r8-MetaPhlAn-bowtie2_reads	496.1714285714286
BioPool-MetaPhlAn-bowtie2_reads	123.9090909090909
ani100_cLOW_stFalse_r6-MetaPhlAn-bowtie2_reads	424.1818181818182
ani100_cHIGH_stTrue_r4-MetaPhlAn-bowtie2_reads	1392.139534883721
ani97_cLOW_stTrue_r3-MetaPhlAn-bowtie2_reads	642.1578947368421
ani97_cLOW_stFalse_r3-MetaPhlAn-bowtie2_reads	574.4583333333334
ani100_cLOW_stTrue_r6-MetaPhlAn-bowtie2_reads	440.75
ABRF_MGRG_1ng-MetaPhlAn-bowtie2_reads	92.5
ani100_cLOW_stTrue_r2-MetaPhlAn-bowtie2_reads	343.96875
ani97_cHIGH_stFalse_r9-MetaPhlAn-bowtie2_reads	1699.046511627907
ani97_cLOW_stFalse_r7-MetaPhlAn-bowtie2_reads	528.12
ani100_cHIGH_stFalse_r7-MetaPhlAn-bowtie2_reads	1066.008547008547
ani95_cLOW_stTrue_r5-MetaPhlAn-bowtie2_reads	734.6417910447761
ani99_cHIGH_stFalse_r0-MetaPhlAn-bowtie2_reads	1619.840909090909
Huttenhower_LC1-MetaPhlAn-bowtie2_reads	83.16666666666667
ani97_cHIGH_stTrue_r1-MetaPhlAn-bowtie2_reads	1750.425
ani95_cLOW_stFalse_r5-MetaPhlAn-bowtie2_reads	569.7826086956521
ani100_cLOW_stFalse_r9-MetaPhlAn-bowtie2_reads	503.7173913043478
Huttenhower_HC2-MetaPhlAn-bowtie2_reads	393.02777777777777
ani99_cHIGH_stTrue_r1-MetaPhlAn-bowtie2_reads	1359.8392857142858
ani99_cHIGH_stFalse_r9-MetaPhlAn-bowtie2_reads	1333.5245901639344
UnAmbiguouslyMapped_ds.hous2-MetaPhlAn-bowtie2_reads	75.6
ani97_cLOW_stTrue_r5-MetaPhlAn-bowtie2_reads	827.8970588235294
ani100_cHIGH_stFalse_r1-MetaPhlAn-bowtie2_reads	1371.1842105263158
ani97_cLOW_stFalse_r1-MetaPhlAn-bowtie2_reads	377.5357142857143
ani100_cHIGH_stTrue_r0-MetaPhlAn-bowtie2_reads	1667.5441176470588
NA12878_NegControl_SL126488_0-MetaPhlAn-bowtie2_reads	289.0526315789474
ABRF_MGRG_10ng-MetaPhlAn-bowtie2_reads	75.66666666666667
ani99_cLOW_stTrue_r0-MetaPhlAn-bowtie2_reads	794.1851851851852
NegControl_MH2-MetaPhlAn-bowtie2_reads	1.0
ani99_cLOW_stFalse_r7-MetaPhlAn-bowtie2_reads	517.5
ani100_cHIGH_stFalse_r8-MetaPhlAn-bowtie2_reads	1456.6782608695653
ani100_cHIGH_stTrue_r6-MetaPhlAn-bowtie2_reads	1559.890510948905
ani97_cHIGH_stFalse_r6-MetaPhlAn-bowtie2_reads	1474.7153284671533
ani99_cHIGH_stFalse_r6-MetaPhlAn-bowtie2_reads	1180.3157894736842
ani95_cLOW_stTrue_r2-MetaPhlAn-bowtie2_reads	609.1224489795918
ani95_cLOW_stTrue_r1-MetaPhlAn-bowtie2_reads	546.5714285714286
ani99_cHIGH_stTrue_r6-MetaPhlAn-bowtie2_reads	1637.7153284671533
ani97_cLOW_stFalse_r0-MetaPhlAn-bowtie2_reads	532.0681818181819
ani97_cHIGH_stTrue_r9-MetaPhlAn-bowtie2_reads	1744.2047244094488
ani99_cHIGH_stFalse_r8-MetaPhlAn-bowtie2_reads	1375.3671875
ani99_cHIGH_stFalse_r4-MetaPhlAn-bowtie2_reads	1208.8297872340427
ani100_cHIGH_stFalse_r0-MetaPhlAn-bowtie2_reads	1075.1515151515152
ani95_cLOW_stFalse_r7-MetaPhlAn-bowtie2_reads	308.6666666666667
ani95_cLOW_stFalse_r8-MetaPhlAn-bowtie2_reads	131.5625
ani99_cHIGH_stFalse_r7-MetaPhlAn-bowtie2_reads	1466.3333333333333
ani99_cLOW_stFalse_r0-MetaPhlAn-bowtie2_reads	314.75
ani100_cLOW_stTrue_r5-MetaPhlAn-bowtie2_reads	608.4545454545455
ani97_cLOW_stTrue_r7-MetaPhlAn-bowtie2_reads	577.275
RM1_S002__insert_5000-MetaPhlAn-bowtie2_reads	301.25
NegControl_LM-MetaPhlAn-bowtie2_reads	1.0
ani95_cLOW_stFalse_r4-MetaPhlAn-bowtie2_reads	520.0222222222222
ani99_cHIGH_stTrue_r9-MetaPhlAn-bowtie2_reads	1589.051282051282
ani97_cLOW_stTrue_r4-MetaPhlAn-bowtie2_reads	603.2173913043479
ani100_cLOW_stFalse_r1-MetaPhlAn-bowtie2_reads	345.0
NA12878_NegControl_SL126487_0-MetaPhlAn-bowtie2_reads	446.6774193548387
RH_S004__insert_270-MetaPhlAn-bowtie2_reads	1097.9154929577464
RH_S001__insert_270-MetaPhlAn-bowtie2_reads	1058.1612903225807
ani99_cLOW_stTrue_r1-MetaPhlAn-bowtie2_reads	549.4285714285714
ani100_cLOW_stTrue_r9-MetaPhlAn-bowtie2_reads	450.0
ani100_cHIGH_stTrue_r7-MetaPhlAn-bowtie2_reads	1343.344827586207
ani99_cHIGH_stTrue_r5-MetaPhlAn-bowtie2_reads	1377.5304347826086
ani100_cHIGH_stFalse_r3-MetaPhlAn-bowtie2_reads	750.0
ani97_cHIGH_stTrue_r5-MetaPhlAn-bowtie2_reads	1575.274193548387
RL_S001__insert_270-MetaPhlAn-bowtie2_reads	73.33333333333333
ani99_cLOW_stFalse_r3-MetaPhlAn-bowtie2_reads	527.6363636363636
ani97_cHIGH_stFalse_r2-MetaPhlAn-bowtie2_reads	1267.6285714285714
ani100_cLOW_stFalse_r2-MetaPhlAn-bowtie2_reads	352.55
JGI_SRR033548-MetaPhlAn-bowtie2_reads	18.5
ani97_cLOW_stTrue_r8-MetaPhlAn-bowtie2_reads	752.2051282051282
Huttenhower_LC5-MetaPhlAn-bowtie2_reads	65.0
BMI_bmi_reads-MetaPhlAn-bowtie2_reads	56.0
ani99_cLOW_stTrue_r2-MetaPhlAn-bowtie2_reads	407.89473684210526
Carma_eval_carma-MetaPhlAn-bowtie2_reads	37.75
JGI_SRR033549-MetaPhlAn-bowtie2_reads	70.0
ani100_cHIGH_stTrue_r3-MetaPhlAn-bowtie2_reads	1625.3
ani97_cLOW_stFalse_r4-MetaPhlAn-bowtie2_reads	424.8863636363636
Raiphy_eval_RAIphy-MetaPhlAn-bowtie2_reads	238.13793103448276
ani99_cLOW_stFalse_r4-MetaPhlAn-bowtie2_reads	646.8181818181819
UnAmbiguouslyMapped_ds.cityparks-MetaPhlAn-bowtie2_reads	272.1764705882353
Huttenhower_LC6-MetaPhlAn-bowtie2_reads	78.85714285714286
ani99_cHIGH_stFalse_r3-MetaPhlAn-bowtie2_reads	1347.155172413793
ani100_cLOW_stFalse_r5-MetaPhlAn-bowtie2_reads	374.77777777777777
ani100_cLOW_stTrue_r1-MetaPhlAn-bowtie2_reads	489.57894736842104
ani95_cLOW_stTrue_r6-MetaPhlAn-bowtie2_reads	516.3863636363636
NegControl_MH1-MetaPhlAn-bowtie2_reads	1.0
HMP_even_454_SRR072233-MetaPhlAn-bowtie2_reads	79.2
ani99_cHIGH_stTrue_r2-MetaPhlAn-bowtie2_reads	1220.7244897959183
RM2_S001__insert_270-MetaPhlAn-bowtie2_reads	367.2608695652174
ani97_cLOW_stTrue_r0-MetaPhlAn-bowtie2_reads	807.0526315789474
UnAmbiguouslyMapped_ds.nycsm-MetaPhlAn-bowtie2_reads	164.42857142857144
RM2_S002__insert_270-MetaPhlAn-bowtie2_reads	349.2413793103448
ani97_cHIGH_stFalse_r5-MetaPhlAn-bowtie2_reads	1268.5454545454545
ani100_cHIGH_stTrue_r8-MetaPhlAn-bowtie2_reads	1659.369696969697
ani97_cHIGH_stTrue_r6-MetaPhlAn-bowtie2_reads	1790.2462686567164
Huttenhower_LC2-MetaPhlAn-bowtie2_reads	77.3
ani97_cHIGH_stTrue_r2-MetaPhlAn-bowtie2_reads	1460.8709677419356
ani100_cHIGH_stFalse_r4-MetaPhlAn-bowtie2_reads	1292.2718446601941
ani99_cLOW_stTrue_r5-MetaPhlAn-bowtie2_reads	729.1702127659574
ani97_cHIGH_stFalse_r1-MetaPhlAn-bowtie2_reads	1576.5892857142858
ani95_cLOW_stFalse_r0-MetaPhlAn-bowtie2_reads	495.32608695652175
ani95_cLOW_stTrue_r9-MetaPhlAn-bowtie2_reads	675.85
ani97_cHIGH_stFalse_r2-MetaPhlAn-very_sensitive_local	392.0
ani99_cHIGH_stFalse_r7-MetaPhlAn-sensitive_local	491.0
ani97_cHIGH_stTrue_r0-MetaPhlAn-sensitive_local	520.0
ani97_cHIGH_stTrue_r1-MetaPhlAn-sensitive_local	556.0
Huttenhower_HC2-MetaPhlAn-sensitive_local	102.0
ani99_cHIGH_stFalse_r4-MetaPhlAn-sensitive_local	393.0
ani100_cLOW_stTrue_r7-MetaPhlAn-very_sensitive_local	133.0
ani100_cLOW_stFalse_r0-MetaPhlAn-very_sensitive_local	123.0
ani100_cHIGH_stTrue_r0-MetaPhlAn-very_sensitive_local	518.0
