Sample name	Faith's phylogenetic diversity
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	866.0
ani99_cLOW_stFalse_r3-kraken2_refseqV205_minimizers-100000minimizer	660.0
ani95_cLOW_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	1748.0
ani100_cLOW_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	3869.0
NA12878_NegControl_SL126486_0-kraken2_refseqV205_minimizers-100000minimizer	5270.0
HMP_even_illum_SRR172902-kraken2_refseqV205_minimizers-100000minimizer	4503.0
Huttenhower_LC5-kraken2_refseqV205_minimizers-100000minimizer	1117.0
ani97_cHIGH_stFalse_r5-kraken2_refseqV205_minimizers-100000minimizer	897.0
NA12878_NegControl_SL126487_0-kraken2_refseqV205_minimizers-100000minimizer	5748.0
ani100_cLOW_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	1530.0
ani99_cLOW_stFalse_r8-kraken2_refseqV205_minimizers-100000minimizer	494.0
Huttenhower_LC4-kraken2_refseqV205_minimizers-100000minimizer	1938.0
ani99_cHIGH_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	1527.0
RM1_S002__insert_5000-kraken2_refseqV205_minimizers-100000minimizer	4700.0
ani99_cHIGH_stTrue_r8-kraken2_refseqV205_minimizers-100000minimizer	869.0
ani100_cHIGH_stTrue_r1-kraken2_refseqV205_minimizers-100000minimizer	3528.0
ani99_cLOW_stFalse_r2-kraken2_refseqV205_minimizers-100000minimizer	702.0
ani95_cLOW_stFalse_r8-kraken2_refseqV205_minimizers-100000minimizer	172.0
ani99_cHIGH_stTrue_r0-kraken2_refseqV205_minimizers-100000minimizer	707.0
ani95_cLOW_stFalse_r3-kraken2_refseqV205_minimizers-100000minimizer	911.0
ani100_cLOW_stFalse_r9-kraken2_refseqV205_minimizers-100000minimizer	1690.0
BioPool-kraken2_refseqV205_minimizers-100000minimizer	199.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_minimizers-100000minimizer	570.0
ani97_cLOW_stFalse_r6-kraken2_refseqV205_minimizers-100000minimizer	429.0
ani97_cHIGH_stTrue_r6-kraken2_refseqV205_minimizers-100000minimizer	1086.0
ani100_cLOW_stTrue_r7-kraken2_refseqV205_minimizers-100000minimizer	518.0
ani95_cLOW_stFalse_r9-kraken2_refseqV205_minimizers-100000minimizer	951.0
UnAmbiguouslyMapped_ds.7-kraken2_refseqV205_minimizers-100000minimizer	1841.0
ani99_cHIGH_stTrue_r1-kraken2_refseqV205_minimizers-100000minimizer	857.0
ani97_cHIGH_stFalse_r7-kraken2_refseqV205_minimizers-100000minimizer	982.0
ani99_cLOW_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	2710.0
ani99_cHIGH_stFalse_r8-kraken2_refseqV205_minimizers-100000minimizer	1080.0
ani97_cLOW_stFalse_r7-kraken2_refseqV205_minimizers-100000minimizer	733.0
ani95_cLOW_stFalse_r2-kraken2_refseqV205_minimizers-100000minimizer	452.0
Huttenhower_LC6-kraken2_refseqV205_minimizers-100000minimizer	1516.0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_minimizers-100000minimizer	4525.0
ani99_cHIGH_stFalse_r3-kraken2_refseqV205_minimizers-100000minimizer	896.0
ani100_cHIGH_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	1514.0
RH_S005__insert_270-kraken2_refseqV205_minimizers-100000minimizer	6855.0
ani100_cHIGH_stTrue_r0-kraken2_refseqV205_minimizers-100000minimizer	2719.0
ani95_cLOW_stTrue_r8-kraken2_refseqV205_minimizers-100000minimizer	464.0
ani100_cHIGH_stFalse_r5-kraken2_refseqV205_minimizers-100000minimizer	4837.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_minimizers-100000minimizer	732.0
ani99_cLOW_stTrue_r4-kraken2_refseqV205_minimizers-100000minimizer	1203.0
RL_S001__insert_270-kraken2_refseqV205_minimizers-100000minimizer	3984.0
ani100_cLOW_stFalse_r2-kraken2_refseqV205_minimizers-100000minimizer	4695.0
ani95_cLOW_stTrue_r1-kraken2_refseqV205_minimizers-100000minimizer	640.0
ani100_cHIGH_stFalse_r7-kraken2_refseqV205_minimizers-100000minimizer	5683.0
ani100_cLOW_stTrue_r6-kraken2_refseqV205_minimizers-100000minimizer	2686.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	823.0
ani97_cLOW_stTrue_r1-kraken2_refseqV205_minimizers-100000minimizer	604.0
ani100_cLOW_stFalse_r3-kraken2_refseqV205_minimizers-100000minimizer	2913.0
ani99_cLOW_stFalse_r9-kraken2_refseqV205_minimizers-100000minimizer	495.0
RH_S002__insert_270-kraken2_refseqV205_minimizers-100000minimizer	7508.0
ani95_cLOW_stTrue_r0-kraken2_refseqV205_minimizers-100000minimizer	668.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_minimizers-100000minimizer	982.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_minimizers-100000minimizer	1550.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_minimizers-100000minimizer	426.0
Carma_eval_carma-kraken2_refseqV205_minimizers-100000minimizer	0.0
ani95_cLOW_stFalse_r6-kraken2_refseqV205_minimizers-100000minimizer	571.0
BMI_bmi_reads-kraken2_refseqV205_minimizers-100000minimizer	8185.0
ani99_cHIGH_stFalse_r2-kraken2_refseqV205_minimizers-100000minimizer	604.0
ani97_cLOW_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	401.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	974.0
ani99_cHIGH_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	838.0
Huttenhower_LC3-kraken2_refseqV205_minimizers-100000minimizer	1131.0
ani100_cHIGH_stTrue_r8-kraken2_refseqV205_minimizers-100000minimizer	4118.0
JGI_SRR033548-kraken2_refseqV205_minimizers-100000minimizer	131.0
ABRF_MGRG_1ng-kraken2_refseqV205_minimizers-100000minimizer	248.5
ani100_cLOW_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	563.0
ani97_cHIGH_stTrue_r7-kraken2_refseqV205_minimizers-100000minimizer	939.0
ani99_cLOW_stTrue_r1-kraken2_refseqV205_minimizers-100000minimizer	715.0
HMP_even_454_SRR072233-kraken2_refseqV205_minimizers-100000minimizer	358.0
NegControl_MH1-kraken2_refseqV205_minimizers-100000minimizer	17603.0
Huttenhower_LC8-kraken2_refseqV205_minimizers-100000minimizer	1446.0
ani99_cHIGH_stFalse_r6-kraken2_refseqV205_minimizers-100000minimizer	922.0
ani99_cLOW_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	540.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_minimizers-100000minimizer	5115.0
UnAmbiguouslyMapped_ds.cityparks-kraken2_refseqV205_minimizers-100000minimizer	1238.0
ani99_cHIGH_stFalse_r9-kraken2_refseqV205_minimizers-100000minimizer	2028.0
ani97_cHIGH_stFalse_r6-kraken2_refseqV205_minimizers-100000minimizer	851.0
ani97_cHIGH_stFalse_r9-kraken2_refseqV205_minimizers-100000minimizer	1825.0
ani100_cLOW_stFalse_r7-kraken2_refseqV205_minimizers-100000minimizer	4907.0
ani97_cLOW_stFalse_r8-kraken2_refseqV205_minimizers-100000minimizer	341.0
ani97_cHIGH_stTrue_r8-kraken2_refseqV205_minimizers-100000minimizer	1114.0
Huttenhower_LC7-kraken2_refseqV205_minimizers-100000minimizer	1345.0
ani99_cLOW_stFalse_r5-kraken2_refseqV205_minimizers-100000minimizer	409.0
ani99_cLOW_stFalse_r4-kraken2_refseqV205_minimizers-100000minimizer	839.0
ani100_cHIGH_stTrue_r7-kraken2_refseqV205_minimizers-100000minimizer	1475.0
ani100_cHIGH_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	5742.0
ani95_cLOW_stTrue_r4-kraken2_refseqV205_minimizers-100000minimizer	1720.0
ani97_cHIGH_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	1030.0
ani97_cHIGH_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	1166.0
RM1_S001__insert_5000-kraken2_refseqV205_minimizers-100000minimizer	5783.0
Huttenhower_HC2-kraken2_refseqV205_minimizers-100000minimizer	2183.0
ani97_cHIGH_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	782.0
ani97_cLOW_stFalse_r9-kraken2_refseqV205_minimizers-100000minimizer	628.0
ani99_cHIGH_stTrue_r4-kraken2_refseqV205_minimizers-100000minimizer	832.0
UnAmbiguouslyMapped_ds.hous2-kraken2_refseqV205_minimizers-100000minimizer	333.0
ani95_cLOW_stFalse_r7-kraken2_refseqV205_minimizers-100000minimizer	656.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_minimizers-100000minimizer	2899.0
ani97_cLOW_stTrue_r4-kraken2_refseqV205_minimizers-100000minimizer	571.0
UnAmbiguouslyMapped_ds.gut-kraken2_refseqV205_minimizers-100000minimizer	686.0
ani97_cHIGH_stFalse_r3-kraken2_refseqV205_minimizers-100000minimizer	866.0
ani100_cHIGH_stTrue_r6-kraken2_refseqV205_minimizers-100000minimizer	2545.0
ani100_cLOW_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	1187.0
ani97_cLOW_stFalse_r2-kraken2_refseqV205_minimizers-100000minimizer	1095.0
ani100_cHIGH_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	3646.0
Huttenhower_LC2-kraken2_refseqV205_minimizers-100000minimizer	1357.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	639.0
RM2_S002__insert_270-kraken2_refseqV205_minimizers-100000minimizer	5254.0
ani97_cHIGH_stFalse_r8-kraken2_refseqV205_minimizers-100000minimizer	976.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_minimizers-100000minimizer	2600.0
ani100_cLOW_stTrue_r8-kraken2_refseqV205_minimizers-100000minimizer	1565.0
ani99_cHIGH_stTrue_r6-kraken2_refseqV205_minimizers-100000minimizer	1121.0
ani97_cLOW_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	769.0
ABRF_MGRG_5ng-kraken2_refseqV205_minimizers-100000minimizer	407.0
ani99_cLOW_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	447.0
ani99_cLOW_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	491.0
ani100_cHIGH_stFalse_r3-kraken2_refseqV205_minimizers-100000minimizer	6594.0
Huttenhower_HC1-kraken2_refseqV205_minimizers-100000minimizer	2153.0
ani100_cLOW_stFalse_r4-kraken2_refseqV205_minimizers-100000minimizer	5851.0
ani99_cLOW_stFalse_r6-kraken2_refseqV205_minimizers-100000minimizer	471.0
ABRF_MGRG_10ng-kraken2_refseqV205_minimizers-100000minimizer	279.0
ani95_cLOW_stTrue_r7-kraken2_refseqV205_minimizers-100000minimizer	499.0
ABRF_MGRG_Half-kraken2_refseqV205_minimizers-100000minimizer	451.0
ani100_cHIGH_stTrue_r4-kraken2_refseqV205_minimizers-100000minimizer	1635.0
ani99_cHIGH_stFalse_r5-kraken2_refseqV205_minimizers-100000minimizer	938.0
ani97_cHIGH_stTrue_r0-kraken2_refseqV205_minimizers-100000minimizer	852.0
ani100_cLOW_stTrue_r1-kraken2_refseqV205_minimizers-100000minimizer	1578.0
ani95_cLOW_stFalse_r5-kraken2_refseqV205_minimizers-100000minimizer	1098.0
ani100_cHIGH_stFalse_r8-kraken2_refseqV205_minimizers-100000minimizer	4306.0
ani97_cLOW_stTrue_r6-kraken2_refseqV205_minimizers-100000minimizer	616.0
RH_S003__insert_270-kraken2_refseqV205_minimizers-100000minimizer	7035.0
NegControl_MH2-kraken2_refseqV205_minimizers-100000minimizer	17850.0
ani99_cLOW_stTrue_r0-kraken2_refseqV205_minimizers-100000minimizer	569.0
Huttenhower_LC1-kraken2_refseqV205_minimizers-100000minimizer	1334.0
ani97_cLOW_stTrue_r7-kraken2_refseqV205_minimizers-100000minimizer	420.0
ani100_cHIGH_stFalse_r9-kraken2_refseqV205_minimizers-100000minimizer	5893.0
ani97_cHIGH_stTrue_r1-kraken2_refseqV205_minimizers-100000minimizer	919.0
Raiphy_eval_RAIphy-kraken2_refseqV205_minimizers-100000minimizer	555.0
UnAmbiguouslyMapped_ds.hous1-kraken2_refseqV205_minimizers-100000minimizer	454.0
ani97_cLOW_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	357.0
RM1_S002__insert_5000-kraken2_refseqV205_minimizers-5minimizer	32834.0
ani95_cLOW_stTrue_r2-kraken2_refseqV205_minimizers-5minimizer	3955.0
ani99_cLOW_stFalse_r7-kraken2_refseqV205_minimizers-100000minimizer	3098.0
ani99_cLOW_stFalse_r8-kraken2_refseqV205_minimizers-5minimizer	4047.0
Huttenhower_LC5-kraken2_refseqV205_minimizers-5minimizer	4101.0
ani99_cHIGH_stFalse_r0-kraken2_refseqV205_minimizers-5minimizer	9624.0
ani99_cLOW_stTrue_r8-kraken2_refseqV205_minimizers-100000minimizer	439.0
NA12878_NegControl_SL126487_0-kraken2_refseqV205_minimizers-5minimizer	20460.0
ani95_cLOW_stTrue_r9-kraken2_refseqV205_minimizers-5minimizer	4799.0
ani100_cLOW_stFalse_r5-kraken2_refseqV205_minimizers-100000minimizer	2955.0
ani99_cHIGH_stTrue_r7-kraken2_refseqV205_minimizers-100000minimizer	906.0
ani97_cHIGH_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	1230.0
UnAmbiguouslyMapped_ds.buccal-kraken2_refseqV205_minimizers-100000minimizer	223.0
ani100_cLOW_stTrue_r0-kraken2_refseqV205_minimizers-100000minimizer	527.0
ani97_cHIGH_stTrue_r5-kraken2_refseqV205_minimizers-5minimizer	8216.0
ani99_cLOW_stFalse_r3-kraken2_refseqV205_minimizers-5minimizer	4270.0
ani100_cHIGH_stTrue_r1-kraken2_refseqV205_minimizers-5minimizer	12115.0
RM2_S001__insert_270-kraken2_refseqV205_minimizers-100000minimizer	6507.0
ani99_cHIGH_stTrue_r3-kraken2_refseqV205_minimizers-5minimizer	8070.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_minimizers-100000minimizer	3156.0
ani100_cHIGH_stFalse_r6-kraken2_refseqV205_minimizers-5minimizer	15630.0
ani99_cHIGH_stFalse_r4-kraken2_refseqV205_minimizers-100000minimizer	2967.0
ani95_cLOW_stTrue_r6-kraken2_refseqV205_minimizers-100000minimizer	515.0
ani100_cHIGH_stFalse_r2-kraken2_refseqV205_minimizers-100000minimizer	4201.0
ani97_cHIGH_stFalse_r4-kraken2_refseqV205_minimizers-5minimizer	7230.0
NA12878_NegControl_SL126486_0-kraken2_refseqV205_minimizers-5minimizer	16872.0
RH_S004__insert_270-kraken2_refseqV205_minimizers-100000minimizer	7190.0
ani100_cHIGH_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	3381.0
ABRF_MGRG_Normal-kraken2_refseqV205_minimizers-100000minimizer	580.0
ani95_cLOW_stFalse_r0-kraken2_refseqV205_minimizers-5minimizer	4432.0
ani99_cLOW_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	629.0
ani97_cHIGH_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	1392.0
NegControl_LM-kraken2_refseqV205_minimizers-100000minimizer	17412.0
UnAmbiguouslyMapped_ds.soil-kraken2_refseqV205_minimizers-5minimizer	4003.0
ani97_cLOW_stTrue_r2-kraken2_refseqV205_minimizers-5minimizer	4656.0
ani99_cHIGH_stFalse_r1-kraken2_refseqV205_minimizers-5minimizer	6011.0
UnAmbiguouslyMapped_ds.nycsm-kraken2_refseqV205_minimizers-5minimizer	572.0
ani97_cLOW_stFalse_r4-kraken2_refseqV205_minimizers-5minimizer	3534.0
ani95_cLOW_stTrue_r3-kraken2_refseqV205_minimizers-5minimizer	4783.0
UnAmbiguouslyMapped_ds.7-kraken2_refseqV205_minimizers-5minimizer	6471.0
ani97_cHIGH_stFalse_r5-kraken2_refseqV205_minimizers-5minimizer	6550.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_minimizers-5minimizer	7131.0
ani100_cHIGH_stFalse_r7-kraken2_refseqV205_minimizers-5minimizer	18531.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_minimizers-5minimizer	6896.0
ani100_cLOW_stTrue_r5-kraken2_refseqV205_minimizers-5minimizer	6111.0
ani99_cLOW_stFalse_r2-kraken2_refseqV205_minimizers-5minimizer	5880.0
ani97_cLOW_stTrue_r9-kraken2_refseqV205_minimizers-5minimizer	4860.0
ani99_cLOW_stFalse_r9-kraken2_refseqV205_minimizers-5minimizer	3874.0
Huttenhower_LC4-kraken2_refseqV205_minimizers-5minimizer	4146.0
ani100_cHIGH_stTrue_r0-kraken2_refseqV205_minimizers-5minimizer	12080.0
ani100_cLOW_stFalse_r1-kraken2_refseqV205_minimizers-5minimizer	5664.0
ani97_cLOW_stTrue_r8-kraken2_refseqV205_minimizers-5minimizer	5083.0
ani100_cLOW_stTrue_r4-kraken2_refseqV205_minimizers-5minimizer	4518.0
ani99_cLOW_stTrue_r6-kraken2_refseqV205_minimizers-5minimizer	5038.0
ani99_cLOW_stTrue_r7-kraken2_refseqV205_minimizers-5minimizer	4351.0
ani100_cHIGH_stTrue_r9-kraken2_refseqV205_minimizers-5minimizer	7842.0
ani97_cLOW_stFalse_r5-kraken2_refseqV205_minimizers-5minimizer	4805.0
ani97_cLOW_stTrue_r3-kraken2_refseqV205_minimizers-5minimizer	4453.0
ani99_cHIGH_stTrue_r8-kraken2_refseqV205_minimizers-5minimizer	7808.0
ani99_cHIGH_stTrue_r9-kraken2_refseqV205_minimizers-5minimizer	10589.0
ani95_cLOW_stFalse_r1-kraken2_refseqV205_minimizers-5minimizer	5158.0
ani100_cLOW_stFalse_r0-kraken2_refseqV205_minimizers-5minimizer	10050.0
ZymoMock-kraken2_refseqV205_minimizers-5minimizer	8610.0
ani95_cLOW_stTrue_r8-kraken2_refseqV205_minimizers-5minimizer	4690.0
HMP_even_illum_SRR172902-kraken2_refseqV205_minimizers-5minimizer	15025.0
RL_S001__insert_270-kraken2_refseqV205_minimizers-5minimizer	38732.0
RH_S001__insert_270-kraken2_refseqV205_minimizers-5minimizer	43095.0
ani100_cHIGH_stFalse_r5-kraken2_refseqV205_minimizers-5minimizer	20217.0
Huttenhower_LC6-kraken2_refseqV205_minimizers-5minimizer	3096.0
ani97_cHIGH_stFalse_r7-kraken2_refseqV205_minimizers-5minimizer	7802.0
ani99_cHIGH_stFalse_r3-kraken2_refseqV205_minimizers-5minimizer	7937.0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_minimizers-5minimizer	13944.0
ani99_cHIGH_stFalse_r8-kraken2_refseqV205_minimizers-5minimizer	6787.0
ani99_cHIGH_stTrue_r0-kraken2_refseqV205_minimizers-5minimizer	6477.0
ani97_cHIGH_stTrue_r6-kraken2_refseqV205_minimizers-5minimizer	8284.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_minimizers-5minimizer	4566.0
BioPool-kraken2_refseqV205_minimizers-5minimizer	2358.0
ani100_cLOW_stFalse_r2-kraken2_refseqV205_minimizers-5minimizer	11929.0
ani95_cLOW_stFalse_r8-kraken2_refseqV205_minimizers-5minimizer	1042.0
ani99_cLOW_stTrue_r4-kraken2_refseqV205_minimizers-5minimizer	5157.0
ani95_cLOW_stFalse_r2-kraken2_refseqV205_minimizers-5minimizer	3390.0
ani95_cLOW_stFalse_r3-kraken2_refseqV205_minimizers-5minimizer	4523.0
ani97_cLOW_stFalse_r7-kraken2_refseqV205_minimizers-5minimizer	4380.0
ani99_cLOW_stFalse_r0-kraken2_refseqV205_minimizers-5minimizer	5825.0
ani100_cLOW_stTrue_r7-kraken2_refseqV205_minimizers-5minimizer	4383.0
ani95_cLOW_stTrue_r1-kraken2_refseqV205_minimizers-5minimizer	4159.0
ani100_cLOW_stTrue_r6-kraken2_refseqV205_minimizers-5minimizer	5571.0
ani97_cLOW_stFalse_r6-kraken2_refseqV205_minimizers-5minimizer	3987.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_minimizers-5minimizer	5415.0
ani99_cHIGH_stTrue_r1-kraken2_refseqV205_minimizers-5minimizer	7659.0
RH_S005__insert_270-kraken2_refseqV205_minimizers-5minimizer	43540.0
ani100_cLOW_stFalse_r9-kraken2_refseqV205_minimizers-5minimizer	6420.0
ani97_cLOW_stTrue_r1-kraken2_refseqV205_minimizers-5minimizer	4401.0
Huttenhower_LC7-kraken2_refseqV205_minimizers-5minimizer	3396.0
ani100_cLOW_stFalse_r3-kraken2_refseqV205_minimizers-5minimizer	9577.0
ani99_cHIGH_stFalse_r9-kraken2_refseqV205_minimizers-5minimizer	9370.0
ani95_cLOW_stFalse_r9-kraken2_refseqV205_minimizers-5minimizer	4102.0
ani97_cHIGH_stFalse_r6-kraken2_refseqV205_minimizers-5minimizer	7575.0
ani95_cLOW_stTrue_r0-kraken2_refseqV205_minimizers-5minimizer	4771.0
HMP_even_454_SRR072233-kraken2_refseqV205_minimizers-5minimizer	10004.0
ani99_cLOW_stFalse_r1-kraken2_refseqV205_minimizers-5minimizer	4786.0
ani99_cHIGH_stFalse_r2-kraken2_refseqV205_minimizers-5minimizer	5631.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_minimizers-5minimizer	5044.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_minimizers-5minimizer	17701.0
ani100_cHIGH_stTrue_r8-kraken2_refseqV205_minimizers-5minimizer	13506.0
ani97_cLOW_stTrue_r5-kraken2_refseqV205_minimizers-5minimizer	5140.0
ani99_cLOW_stTrue_r1-kraken2_refseqV205_minimizers-5minimizer	4545.0
ani100_cLOW_stFalse_r7-kraken2_refseqV205_minimizers-5minimizer	13150.0
ani97_cHIGH_stTrue_r7-kraken2_refseqV205_minimizers-5minimizer	7438.0
RH_S002__insert_270-kraken2_refseqV205_minimizers-5minimizer	44394.0
ani100_cLOW_stTrue_r2-kraken2_refseqV205_minimizers-5minimizer	3364.0
UnAmbiguouslyMapped_ds.cityparks-kraken2_refseqV205_minimizers-5minimizer	2456.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_minimizers-5minimizer	4790.0
RM1_S001__insert_5000-kraken2_refseqV205_minimizers-5minimizer	33823.0
ani99_cHIGH_stTrue_r5-kraken2_refseqV205_minimizers-5minimizer	8024.0
ani97_cHIGH_stFalse_r3-kraken2_refseqV205_minimizers-5minimizer	7244.0
ani97_cLOW_stFalse_r8-kraken2_refseqV205_minimizers-5minimizer	3855.0
ani95_cLOW_stFalse_r7-kraken2_refseqV205_minimizers-5minimizer	2292.0
Huttenhower_LC8-kraken2_refseqV205_minimizers-5minimizer	3188.0
ani100_cHIGH_stTrue_r6-kraken2_refseqV205_minimizers-5minimizer	10265.0
ani97_cHIGH_stTrue_r2-kraken2_refseqV205_minimizers-5minimizer	7599.0
BMI_bmi_reads-kraken2_refseqV205_minimizers-5minimizer	19263.0
NegControl_MH1-kraken2_refseqV205_minimizers-5minimizer	20377.0
ani99_cLOW_stFalse_r4-kraken2_refseqV205_minimizers-5minimizer	5813.0
UnAmbiguouslyMapped_ds.gut-kraken2_refseqV205_minimizers-5minimizer	1383.0
ani97_cHIGH_stFalse_r8-kraken2_refseqV205_minimizers-5minimizer	7807.0
ani99_cHIGH_stFalse_r6-kraken2_refseqV205_minimizers-5minimizer	6689.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_minimizers-5minimizer	7122.0
ani99_cLOW_stFalse_r5-kraken2_refseqV205_minimizers-5minimizer	3981.0
JGI_SRR033549-kraken2_refseqV205_minimizers-5minimizer	5420.0
RM2_S002__insert_270-kraken2_refseqV205_minimizers-5minimizer	38907.0
ani97_cHIGH_stTrue_r3-kraken2_refseqV205_minimizers-5minimizer	7693.0
UnAmbiguouslyMapped_ds.hous2-kraken2_refseqV205_minimizers-5minimizer	512.0
ani99_cHIGH_stTrue_r4-kraken2_refseqV205_minimizers-5minimizer	8572.0
ani95_cLOW_stTrue_r4-kraken2_refseqV205_minimizers-5minimizer	6520.0
Huttenhower_LC3-kraken2_refseqV205_minimizers-5minimizer	3076.0
ani97_cHIGH_stTrue_r9-kraken2_refseqV205_minimizers-5minimizer	7827.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_minimizers-5minimizer	10761.0
ani97_cHIGH_stFalse_r9-kraken2_refseqV205_minimizers-5minimizer	9352.0
ani100_cHIGH_stTrue_r7-kraken2_refseqV205_minimizers-5minimizer	8883.0
ani97_cLOW_stFalse_r9-kraken2_refseqV205_minimizers-5minimizer	4185.0
Huttenhower_HC2-kraken2_refseqV205_minimizers-5minimizer	8624.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_minimizers-5minimizer	5161.0
JGI_SRR033548-kraken2_refseqV205_minimizers-5minimizer	309.0
ABRF_MGRG_1ng-kraken2_refseqV205_minimizers-5minimizer	6005.0
ani100_cHIGH_stFalse_r0-kraken2_refseqV205_minimizers-5minimizer	21145.0
ani100_cHIGH_stFalse_r1-kraken2_refseqV205_minimizers-5minimizer	16289.0
ani97_cLOW_stFalse_r2-kraken2_refseqV205_minimizers-5minimizer	4639.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_minimizers-5minimizer	4183.0
ani97_cHIGH_stTrue_r8-kraken2_refseqV205_minimizers-5minimizer	8527.0
ani95_cLOW_stFalse_r6-kraken2_refseqV205_minimizers-5minimizer	3970.0
Carma_eval_carma-kraken2_refseqV205_minimizers-5minimizer	962.0
