TAXPATH,RM1_S001__insert_5000,RM2_S001__insert_270,RH_S001__insert_270,RL_S001__insert_270,RH_S003__insert_270,RM2_S002__insert_270,RM1_S002__insert_5000,RH_S002__insert_270,RH_S004__insert_270,RH_S005__insert_270
16,76686.0,231023.0,0.0,0.0,0.0,142396.0,47272.0,0.0,0.0,0.0
160798,0.0,0.0,26749.0,0.0,197722.0,0.0,0.0,21957.0,103697.0,68764.0
162491,32510.0,97940.0,0.0,0.0,0.0,1179787.0,391674.0,0.0,0.0,0.0
165301,0.0,0.0,109592.0,0.0,168277.0,0.0,0.0,262994.0,94215.0,94513.0
165695,0.0,0.0,13374.0,0.0,71663.0,0.0,0.0,19762.0,39422.0,65271.0
165697,0.0,0.0,142429.0,0.0,286749.0,0.0,0.0,311201.0,215377.0,192518.0
1663,0.0,0.0,752376.0,0.0,622107.0,0.0,0.0,530877.0,818197.0,709900.0
166484,32378.0,97541.0,0.0,0.0,0.0,36222.0,12025.0,0.0,0.0,0.0
166953,0.0,0.0,25052.0,0.0,30841.0,0.0,0.0,30741.0,30839.0,34232.0
166974,30753.0,92649.0,0.0,0.0,0.0,79230.0,26303.0,0.0,0.0,0.0
1707,371337.0,1118679.0,0.0,0.0,0.0,1366987.0,453821.0,0.0,0.0,0.0
171003,78808.0,237413.0,0.0,0.0,0.0,2494.0,828.0,0.0,0.0,0.0
1730,0.0,0.0,14672.0,0.0,12376.0,0.0,0.0,18664.0,15070.0,11178.0
174951,0.0,0.0,22557.0,0.0,32138.0,0.0,0.0,25850.0,43914.0,29841.0
1754,92825.0,279645.0,70267.0,0.0,41221.0,219032.0,72715.0,55992.0,40121.0,44811.0
1763,16769.0,50517.0,189342.0,0.0,252017.0,39615.0,13151.0,121466.0,168969.0,115572.0
178469,0.0,0.0,18464.0,0.0,53098.0,0.0,0.0,35232.0,58884.0,77546.0
178898,389034.0,1171990.0,0.0,0.0,0.0,688730.0,228647.0,0.0,0.0,0.0
180162,0.0,0.0,5689.0,0.0,11078.0,0.0,0.0,6786.0,13074.0,15170.0
1817,5567.0,16772.0,90227.0,0.0,152505.0,181613.0,60293.0,146018.0,122856.0,158585.0
1827,16437.0,49519.0,238150.0,0.0,140031.0,2701548.0,896880.0,142924.0,191125.0,507201.0
1839,0.0,0.0,1035342.0,0.0,851764.0,0.0,0.0,908947.0,881572.0,721770.0
186831,347077.0,1045597.0,0.0,0.0,0.0,388170.0,128867.0,0.0,0.0,0.0
188143,0.0,0.0,19762.0,0.0,35631.0,0.0,0.0,66472.0,28644.0,54093.0
1883,0.0,0.0,181354.0,0.0,260999.0,0.0,0.0,192227.0,259490.0,287531.0
190323,0.0,0.0,58788.0,0.0,43915.0,0.0,0.0,65973.0,37326.0,37126.0
190972,0.0,0.0,15271.0,0.0,11378.0,0.0,0.0,9681.0,19362.0,15170.0
191,301976.0,909720.0,0.0,0.0,0.0,477683.0,158584.0,0.0,0.0,0.0
194,0.0,0.0,16868.0,0.0,23455.0,0.0,0.0,23954.0,18563.0,31138.0
194195,331.0,998.0,0.0,0.0,0.0,498.0,165.0,0.0,0.0,0.0
198705,0.0,0.0,0.0,85325.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,0.0,0.0,49207.0,0.0,25052.0,0.0,0.0,45812.0,117470.0,122558.0
20,7854.0,23661.0,45612.0,0.0,110587.0,86815.0,28821.0,84136.0,169567.0,225854.0
2016,0.0,0.0,46113.0,0.0,44115.0,0.0,0.0,38526.0,40920.0,36528.0
2029,53687.0,161737.0,0.0,0.0,0.0,10477.0,3478.0,0.0,0.0,0.0
2034,20613.0,62099.0,8084.0,0.0,34733.0,47798.0,15868.0,6587.0,22256.0,18363.0
2040,394735.0,1189165.0,132549.0,0.0,83938.0,85615.0,28423.0,121266.0,88127.0,131041.0
204456,0.0,0.0,23655.0,0.0,47808.0,0.0,0.0,69965.0,36029.0,36827.0
204475,0.0,0.0,25751.0,0.0,30242.0,0.0,0.0,26149.0,67468.0,45310.0
205889,0.0,0.0,68070.0,106682.0,185244.0,0.0,0.0,95216.0,135133.0,120062.0
2063,0.0,0.0,28645.0,0.0,76153.0,0.0,0.0,56291.0,69564.0,54192.0
2086,0.0,0.0,0.0,2813856.0,0.0,0.0,0.0,0.0,0.0,0.0
2093,0.0,0.0,114184.0,0.0,86534.0,0.0,0.0,126855.0,58584.0,124553.0
2147,3015.0,9085.0,0.0,0.0,0.0,159859.0,53071.0,0.0,0.0,0.0
214904,42353.0,127592.0,0.0,161370.0,0.0,331394.0,110018.0,0.0,0.0,0.0
217140,0.0,0.0,36331.0,0.0,94619.0,0.0,0.0,22955.0,53196.0,29841.0
218204,563.0,1697.0,0.0,0.0,0.0,10777.0,3577.0,0.0,0.0,0.0
218207,0.0,0.0,0.0,459662.0,0.0,0.0,0.0,0.0,0.0,0.0
2239,3478.0,10482.0,248029.0,0.0,404024.0,765469.0,254126.0,227359.0,366381.0,427454.0
225842,76819.0,231423.0,0.0,0.0,0.0,706795.0,234647.0,0.0,0.0,0.0
232115,0.0,0.0,67671.0,0.0,125558.0,0.0,0.0,88330.0,131043.0,180044.0
2332,0.0,0.0,9581.0,0.0,114381.0,0.0,0.0,194826.0,85333.0,47606.0
237,0.0,0.0,364110.0,0.0,254312.0,0.0,0.0,253412.0,293724.0,213278.0
2370,0.0,0.0,0.0,98299.0,0.0,0.0,0.0,0.0,0.0,0.0
238749,5501.0,16573.0,0.0,0.0,0.0,484269.0,160771.0,0.0,0.0,0.0
241189,0.0,0.0,20461.0,0.0,64676.0,0.0,0.0,69965.0,41818.0,24052.0
2420,0.0,0.0,51103.0,0.0,28844.0,0.0,0.0,29443.0,39223.0,84932.0
2422,0.0,0.0,19463.0,0.0,27746.0,0.0,0.0,14372.0,16368.0,74453.0
245876,0.0,0.0,92824.0,0.0,105697.0,0.0,0.0,156798.0,71060.0,48304.0
246875,0.0,0.0,227569.0,0.0,168476.0,0.0,0.0,196521.0,141821.0,170263.0
252356,0.0,0.0,78352.0,0.0,120569.0,0.0,0.0,116376.0,75851.0,46408.0
253255,0.0,0.0,111090.0,0.0,78150.0,0.0,0.0,56890.0,66969.0,45909.0
265,22402.0,67490.0,0.0,897268.0,0.0,130322.0,43265.0,0.0,0.0,0.0
266808,0.0,0.0,42919.0,0.0,37727.0,0.0,0.0,40322.0,39822.0,40121.0
274470,0.0,0.0,75557.0,0.0,37228.0,0.0,0.0,51401.0,122061.0,67167.0
2745,0.0,0.0,34135.0,0.0,20161.0,0.0,0.0,29044.0,27146.0,20858.0
279,13620.0,41033.0,0.0,0.0,0.0,49694.0,16497.0,0.0,0.0,0.0
28105,1010054.0,3042852.0,0.0,0.0,0.0,385378.0,127940.0,0.0,0.0,0.0
28231,0.0,0.0,23655.0,0.0,22057.0,0.0,0.0,25650.0,14671.0,17565.0
28253,0.0,0.0,53698.0,0.0,46910.0,0.0,0.0,43416.0,52297.0,57985.0
28261,0.0,0.0,8284.0,0.0,39923.0,0.0,0.0,16168.0,42916.0,33833.0
283,0.0,0.0,10080.0,0.0,26549.0,0.0,0.0,11777.0,19561.0,17365.0
283735,0.0,0.0,45114.0,0.0,42219.0,0.0,0.0,25850.0,43215.0,24950.0
283810,0.0,0.0,20860.0,0.0,17666.0,0.0,0.0,11877.0,45311.0,46807.0
28453,52957.0,159540.0,37928.0,0.0,48507.0,28838.0,9573.0,20261.0,35131.0,24252.0
286,0.0,0.0,607349.0,1456627.0,588566.0,0.0,0.0,699952.0,544228.0,516875.0
292480,0.0,0.0,91826.0,0.0,45912.0,0.0,0.0,56691.0,62577.0,47805.0
29580,0.0,0.0,86836.0,1870482.0,32937.0,0.0,0.0,44714.0,22555.0,31138.0
308865,0.0,0.0,70566.0,0.0,49804.0,0.0,0.0,43117.0,28943.0,39422.0
31988,0.0,0.0,10280.0,0.0,27746.0,0.0,0.0,20959.0,24651.0,26747.0
32008,0.0,0.0,24853.0,0.0,15869.0,0.0,0.0,25251.0,12575.0,16767.0
32257,0.0,0.0,9981.0,0.0,14372.0,0.0,0.0,18564.0,36927.0,32735.0
332157,0.0,0.0,95819.0,0.0,52599.0,0.0,0.0,51101.0,38424.0,33633.0
334857,0.0,0.0,125762.0,0.0,43916.0,0.0,0.0,74556.0,39223.0,86130.0
335058,0.0,0.0,411023.0,0.0,400432.0,0.0,0.0,566909.0,368876.0,243519.0
336276,1590.0,4792.0,0.0,0.0,0.0,834024.0,276885.0,0.0,0.0,0.0
337670,0.0,0.0,26150.0,0.0,33635.0,0.0,0.0,36729.0,23753.0,20459.0
338,0.0,0.0,34434.0,0.0,106795.0,0.0,0.0,37227.0,193821.0,160882.0
33877,0.0,0.0,467614.0,0.0,422587.0,0.0,0.0,494746.0,460896.0,432644.0
33882,0.0,0.0,483480.0,0.0,820121.0,0.0,0.0,686472.0,1080380.0,982260.0
33886,0.0,0.0,146321.0,0.0,143224.0,0.0,0.0,115676.0,111680.0,83633.0
34037,563.0,1697.0,0.0,0.0,0.0,529472.0,175778.0,0.0,0.0,0.0
34072,0.0,0.0,22657.0,0.0,18764.0,0.0,0.0,23454.0,98707.0,99005.0
352,530.0,1597.0,200420.0,0.0,186742.0,441659.0,146625.0,192927.0,382750.0,288529.0
355929,0.0,0.0,40623.0,0.0,105298.0,0.0,0.0,41918.0,63675.0,41517.0
35836,0.0,0.0,107397.0,0.0,176062.0,0.0,0.0,147516.0,218671.0,363782.0
360541,0.0,0.0,24453.0,0.0,18564.0,0.0,0.0,19063.0,17964.0,17266.0
361050,0.0,0.0,5789.0,0.0,9182.0,0.0,0.0,10479.0,27446.0,52097.0
361177,0.0,0.0,14173.0,0.0,16069.0,0.0,0.0,15570.0,20160.0,17166.0
363408,0.0,0.0,134246.0,23951.0,95516.0,0.0,0.0,118871.0,220269.0,174257.0
367298,68235.0,205564.0,275580.0,0.0,130350.0,140599.0,46677.0,166778.0,151303.0,118565.0
36853,0.0,0.0,41122.0,0.0,43816.0,0.0,0.0,36529.0,61879.0,36627.0
374,0.0,0.0,13873.0,0.0,29643.0,0.0,0.0,14272.0,35929.0,35729.0
375288,0.0,0.0,80248.0,0.0,90127.0,0.0,0.0,88829.0,75452.0,61878.0
379,2750.0,8286.0,1201819.0,0.0,1236823.0,4690.0,1557.0,1054264.0,1665234.0,1478776.0
390805,0.0,0.0,83342.0,0.0,122865.0,0.0,0.0,61681.0,91022.0,70361.0
397275,0.0,0.0,0.0,161470.0,0.0,0.0,0.0,0.0,0.0,0.0
398041,0.0,0.0,0.0,427028.0,0.0,0.0,0.0,0.0,0.0,0.0
39845,0.0,0.0,45413.0,0.0,47209.0,0.0,0.0,68069.0,152002.0,89224.0
40323,0.0,0.0,132550.0,0.0,75855.0,0.0,0.0,95816.0,83037.0,114774.0
40413,0.0,0.0,48209.0,0.0,33436.0,0.0,0.0,50303.0,55291.0,39023.0
40566,0.0,0.0,186748.0,0.0,72261.0,0.0,0.0,114081.0,44612.0,37226.0
407,0.0,0.0,1552258.0,0.0,1354196.0,0.0,0.0,1333225.0,1480294.0,1625288.0
41273,0.0,0.0,22856.0,0.0,30142.0,0.0,0.0,28345.0,31737.0,21757.0
41275,0.0,0.0,96016.0,0.0,148514.0,0.0,0.0,117471.0,147111.0,311385.0
414371,0.0,0.0,85737.0,0.0,45612.0,0.0,0.0,51799.0,35729.0,41218.0
416949,0.0,0.0,6887.0,0.0,50204.0,0.0,0.0,10978.0,40520.0,56788.0
423349,0.0,0.0,42020.0,0.0,66373.0,0.0,0.0,29742.0,38225.0,29941.0
42447,0.0,0.0,0.0,40617.0,0.0,0.0,0.0,0.0,0.0,0.0
429014,0.0,0.0,226473.0,0.0,91924.0,0.0,0.0,160392.0,75751.0,48604.0
433838,7224.0,21764.0,0.0,0.0,0.0,52288.0,17359.0,0.0,0.0,0.0
43676,61608.0,185598.0,157003.0,0.0,129651.0,18560.0,6161.0,102003.0,91021.0,96210.0
44011,3280.0,9883.0,0.0,0.0,0.0,1096765.0,364112.0,0.0,0.0,0.0
44249,2452.0,7387.0,446854.0,0.0,404923.0,15467.0,5134.0,291038.0,496725.0,431547.0
44258,0.0,0.0,44416.0,0.0,40921.0,0.0,0.0,44314.0,36428.0,36927.0
44260,332000.0,1000173.0,0.0,0.0,0.0,4802076.0,1594229.0,0.0,0.0,0.0
44748,0.0,0.0,9482.0,0.0,219380.0,0.0,0.0,25051.0,128848.0,74253.0
448125,0.0,0.0,83442.0,0.0,79947.0,0.0,0.0,102203.0,52697.0,31338.0
45669,961.0,2895.0,21659.0,0.0,32537.0,8681.0,2882.0,25750.0,40421.0,39622.0
46205,0.0,0.0,198326.0,0.0,94918.0,0.0,0.0,119370.0,80542.0,103895.0
465,26180.0,78871.0,0.0,0.0,0.0,192290.0,63838.0,0.0,0.0,0.0
46631,18923.0,57007.0,0.0,0.0,0.0,631455.0,209635.0,0.0,0.0,0.0
469,0.0,0.0,271488.0,0.0,103202.0,0.0,0.0,198119.0,58485.0,43115.0
46913,0.0,0.0,353131.0,0.0,388253.0,0.0,0.0,428274.0,291426.0,328849.0
48001,0.0,0.0,73760.0,0.0,105697.0,0.0,0.0,162088.0,77448.0,48105.0
48463,0.0,0.0,218388.0,0.0,104999.0,0.0,0.0,122564.0,86930.0,65669.0
490567,0.0,0.0,10080.0,0.0,38426.0,0.0,0.0,42418.0,33334.0,85431.0
49279,0.0,0.0,236353.0,0.0,165382.0,0.0,0.0,139131.0,174158.0,193218.0
50709,0.0,0.0,26250.0,0.0,44814.0,0.0,0.0,18564.0,40520.0,58584.0
51194,0.0,0.0,217789.0,0.0,105099.0,0.0,0.0,134242.0,65771.0,41318.0
51668,33339.0,100436.0,0.0,0.0,0.0,23549.0,7818.0,0.0,0.0,0.0
53335,0.0,0.0,45813.0,0.0,24453.0,0.0,0.0,23954.0,27246.0,28444.0
53355,0.0,0.0,104800.0,0.0,220277.0,0.0,0.0,283455.0,138228.0,135732.0
53457,3811.0,11481.0,0.0,0.0,0.0,679154.0,225470.0,0.0,0.0,0.0
54293,0.0,0.0,25751.0,0.0,62380.0,0.0,0.0,30641.0,45211.0,43115.0
55080,0.0,0.0,18565.0,0.0,15171.0,0.0,0.0,19263.0,13274.0,20858.0
551,0.0,0.0,157502.0,0.0,103900.0,0.0,0.0,135637.0,142421.0,121160.0
553372,0.0,0.0,8184.0,0.0,14771.0,0.0,0.0,17965.0,43415.0,74952.0
55506,0.0,0.0,0.0,6804015.0,0.0,0.0,0.0,0.0,0.0,0.0
568394,0.0,0.0,8484.0,0.0,37927.0,0.0,0.0,20261.0,46509.0,31138.0
57039,0.0,0.0,69469.0,0.0,36629.0,0.0,0.0,43915.0,26647.0,26946.0
580596,64193.0,193385.0,0.0,0.0,0.0,58575.0,19446.0,0.0,0.0,0.0
590,0.0,0.0,11977.0,0.0,27247.0,0.0,0.0,43316.0,116073.0,100202.0
59732,1855.0,5590.0,105599.0,0.0,167379.0,26842.0,8911.0,184444.0,108985.0,84732.0
60919,0.0,0.0,41920.0,0.0,81344.0,0.0,0.0,60982.0,51100.0,43214.0
643217,0.0,0.0,7386.0,0.0,14472.0,0.0,0.0,13773.0,24552.0,48304.0
643949,37780.0,113814.0,0.0,0.0,0.0,88212.0,29285.0,0.0,0.0,0.0
653683,0.0,0.0,0.0,31336.0,0.0,0.0,0.0,0.0,0.0,0.0
662,59121.0,178110.0,78352.0,0.0,44115.0,66058.0,21930.0,56191.0,59782.0,106689.0
667112,3479.0,10482.0,0.0,0.0,0.0,13171.0,4372.0,0.0,0.0,0.0
68,0.0,0.0,306317.0,79338.0,412506.0,0.0,0.0,370084.0,402011.0,367272.0
68287,0.0,0.0,430886.0,0.0,195425.0,0.0,0.0,287148.0,157790.0,209486.0
69278,299158.0,901234.0,19563.0,0.0,18265.0,24647.0,8181.0,30741.0,13373.0,31737.0
69961,0.0,0.0,21259.0,0.0,34434.0,0.0,0.0,24552.0,32935.0,29641.0
71655,0.0,0.0,106599.0,0.0,72660.0,0.0,0.0,101904.0,44912.0,88126.0
72763,40133.0,120903.0,0.0,0.0,0.0,1995.0,662.0,0.0,0.0,0.0
747294,0.0,0.0,24952.0,0.0,46310.0,0.0,0.0,37726.0,71759.0,88425.0
75,0.0,0.0,229663.0,0.0,224169.0,0.0,0.0,197917.0,174356.0,223458.0
75309,0.0,0.0,247433.0,10778.0,87033.0,0.0,0.0,151708.0,58983.0,78045.0
75654,0.0,0.0,69768.0,0.0,38825.0,0.0,0.0,39224.0,53395.0,71758.0
763439,0.0,0.0,16369.0,0.0,47109.0,0.0,0.0,11977.0,25250.0,18962.0
765413,0.0,0.0,177964.0,0.0,51501.0,0.0,0.0,94318.0,69164.0,50301.0
768650,0.0,0.0,0.0,1343358.0,0.0,0.0,0.0,0.0,0.0,0.0
79206,0.0,0.0,22557.0,0.0,19961.0,0.0,0.0,29144.0,12775.0,17665.0
79328,0.0,0.0,60684.0,0.0,172368.0,0.0,0.0,131147.0,145314.0,183836.0
82373,0.0,0.0,53199.0,0.0,95916.0,0.0,0.0,155002.0,85532.0,96908.0
830,16138.0,48620.0,0.0,0.0,0.0,182410.0,60557.0,0.0,0.0,0.0
832,0.0,0.0,5489.0,0.0,23954.0,0.0,0.0,12675.0,17665.0,26747.0
836,7688.0,23162.0,59487.0,0.0,60783.0,91804.0,30477.0,77451.0,52097.0,50100.0
83618,0.0,0.0,111089.0,0.0,171371.0,0.0,0.0,219277.0,176454.0,148506.0
83766,0.0,0.0,9781.0,0.0,19862.0,0.0,0.0,30042.0,40620.0,25050.0
83770,0.0,0.0,77653.0,0.0,36230.0,0.0,0.0,44115.0,22156.0,50600.0
838,265.0,798.0,16468.0,0.0,14172.0,1197.0,397.0,15969.0,26148.0,29142.0
84567,46561.0,140271.0,239746.0,0.0,190235.0,177321.0,58867.0,196921.0,199110.0,143017.0
85043,0.0,0.0,181656.0,0.0,128753.0,0.0,0.0,124660.0,92817.0,103595.0
85265,353540.0,1065066.0,0.0,0.0,0.0,231505.0,76855.0,0.0,0.0,0.0
85413,306582.0,923597.0,577511.0,0.0,235848.0,234001.0,77684.0,369689.0,142221.0,136131.0
862261,0.0,0.0,131452.0,0.0,44215.0,0.0,0.0,78449.0,77648.0,57486.0
86795,0.0,0.0,34634.0,0.0,64277.0,0.0,0.0,27746.0,40820.0,24152.0
869806,0.0,0.0,6188.0,0.0,78849.0,0.0,0.0,100407.0,56290.0,61678.0
872,88683.0,267164.0,923551.0,0.0,1067552.0,3330708.0,1105753.0,1341919.0,885463.0,824970.0
875170,0.0,0.0,67173.0,0.0,26349.0,0.0,0.0,41919.0,242027.0,135233.0
88138,0.0,0.0,67471.0,0.0,40421.0,0.0,0.0,58686.0,34831.0,32036.0
881894,0.0,0.0,2096.0,0.0,21658.0,0.0,0.0,10180.0,30141.0,31537.0
896,0.0,0.0,275374.0,0.0,403923.0,0.0,0.0,531673.0,304600.0,366673.0
898,0.0,0.0,25352.0,0.0,45113.0,0.0,0.0,42218.0,34831.0,28344.0
89966,0.0,0.0,115781.0,0.0,75854.0,0.0,0.0,115976.0,121362.0,79143.0
906,0.0,0.0,49706.0,0.0,111087.0,0.0,0.0,89428.0,58984.0,47805.0
908626,0.0,0.0,59088.0,0.0,38925.0,0.0,0.0,35631.0,27047.0,21357.0
911,0.0,0.0,66774.0,0.0,112285.0,0.0,0.0,98411.0,95812.0,67367.0
914,1690.0,5091.0,0.0,0.0,0.0,154870.0,51415.0,0.0,0.0,0.0
944321,0.0,0.0,73561.0,0.0,37029.0,0.0,0.0,47109.0,22156.0,169666.0
963,0.0,0.0,19662.0,0.0,17766.0,0.0,0.0,11477.0,28244.0,26447.0
96492,0.0,0.0,470311.0,0.0,427679.0,0.0,0.0,489557.0,313286.0,313182.0
965,0.0,0.0,90130.0,0.0,38127.0,0.0,0.0,52698.0,63276.0,38823.0
978,0.0,0.0,22657.0,0.0,34234.0,0.0,0.0,21558.0,44612.0,33534.0
983507,0.0,0.0,12276.0,0.0,17167.0,0.0,0.0,20959.0,117869.0,65471.0
99479,0.0,0.0,0.0,3599554.0,0.0,0.0,0.0,0.0,0.0,0.0
unclassified,25366727.0,76418892.0,72221520.0,73775545.0,72226478.0,72655169.0,24120571.0,72277437.0,72134421.0,72265934.0
