Sample name	Number of taxa
mouse_sample_32-kraken2_GTDBr202RefSeqV205-0.55	241
mouse_sample_32-kraken2_GTDBr202RefSeqV205-0.80	157
mouse_sample_32-kraken2_GTDBr202RefSeqV205-0.95	122
mouse_sample_32-kraken2_GTDBr202RefSeqV205-0.75	178
mouse_sample_32-kraken2_GTDBr202RefSeqV205-0.70	195
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.30	568
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.40	473
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.55	369
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.10	1279
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.45	431
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.35	514
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.25	646
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.15	952
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.05	2784
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.50	401
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.20	759
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.00	8496
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.65	294
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.70	272
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.60	335
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.90	157
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.80	228
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.75	249
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.85	197
strain_sample_41-kraken2_GTDBr202RefSeqV205-1.00	87
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.10	1329
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.95	129
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.05	3345
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.00	9380
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.45	330
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.40	366
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.35	402
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.60	266
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.70	239
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.65	254
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.55	288
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.50	308
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.30	441
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.25	527
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.20	647
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.15	851
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.90	183
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.85	201
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.80	211
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.75	225
mouse_sample_63-kraken2_GTDBr202RefSeqV205-1.00	121
mouse_sample_63-kraken2_GTDBr202RefSeqV205-0.95	156
strain_sample_10-kraken2_GTDBr202RefSeqV205-0.20	745
strain_sample_10-kraken2_GTDBr202RefSeqV205-0.10	1270
strain_sample_10-kraken2_GTDBr202RefSeqV205-0.15	952
strain_sample_10-kraken2_GTDBr202RefSeqV205-0.25	637
strain_sample_10-kraken2_GTDBr202RefSeqV205-0.05	2830
strain_sample_10-kraken2_GTDBr202RefSeqV205-0.00	8499
strain_sample_10-kraken2_GTDBr202RefSeqV205-0.75	239
strain_sample_10-kraken2_GTDBr202RefSeqV205-0.65	291
strain_sample_10-kraken2_GTDBr202RefSeqV205-0.70	268
strain_sample_10-kraken2_GTDBr202RefSeqV205-0.80	204
strain_sample_10-kraken2_GTDBr202RefSeqV205-0.85	171
strain_sample_10-kraken2_GTDBr202RefSeqV205-0.30	561
strain_sample_10-kraken2_GTDBr202RefSeqV205-0.55	358
strain_sample_10-kraken2_GTDBr202RefSeqV205-0.60	322
strain_sample_10-kraken2_GTDBr202RefSeqV205-0.50	398
strain_sample_10-kraken2_GTDBr202RefSeqV205-0.45	423
strain_sample_10-kraken2_GTDBr202RefSeqV205-0.40	454
strain_sample_10-kraken2_GTDBr202RefSeqV205-0.35	500
marine_sample_4-kraken2_GTDBr202RefSeqV205-0.40	738
strain_sample_10-kraken2_GTDBr202RefSeqV205-1.00	83
strain_sample_10-kraken2_GTDBr202RefSeqV205-0.90	139
strain_sample_10-kraken2_GTDBr202RefSeqV205-0.95	109
marine_sample_4-kraken2_GTDBr202RefSeqV205-0.25	991
marine_sample_4-kraken2_GTDBr202RefSeqV205-0.10	2554
marine_sample_4-kraken2_GTDBr202RefSeqV205-0.35	803
marine_sample_4-kraken2_GTDBr202RefSeqV205-0.30	878
marine_sample_4-kraken2_GTDBr202RefSeqV205-0.15	1643
marine_sample_4-kraken2_GTDBr202RefSeqV205-0.20	1219
marine_sample_4-kraken2_GTDBr202RefSeqV205-0.05	5643
marine_sample_4-kraken2_GTDBr202RefSeqV205-0.00	10173
marine_sample_4-kraken2_GTDBr202RefSeqV205-0.95	345
marine_sample_4-kraken2_GTDBr202RefSeqV205-1.00	317
marine_sample_4-kraken2_GTDBr202RefSeqV205-0.85	407
marine_sample_4-kraken2_GTDBr202RefSeqV205-0.80	434
marine_sample_4-kraken2_GTDBr202RefSeqV205-0.75	469
marine_sample_4-kraken2_GTDBr202RefSeqV205-0.65	524
marine_sample_4-kraken2_GTDBr202RefSeqV205-0.50	639
marine_sample_4-kraken2_GTDBr202RefSeqV205-0.60	551
marine_sample_4-kraken2_GTDBr202RefSeqV205-0.90	376
marine_sample_4-kraken2_GTDBr202RefSeqV205-0.45	674
marine_sample_4-kraken2_GTDBr202RefSeqV205-0.55	591
marine_sample_4-kraken2_GTDBr202RefSeqV205-0.70	492
strain_sample_55-kraken2_GTDBr202RefSeqV205-0.15	954
strain_sample_55-kraken2_GTDBr202RefSeqV205-0.45	418
strain_sample_55-kraken2_GTDBr202RefSeqV205-0.55	345
strain_sample_55-kraken2_GTDBr202RefSeqV205-0.40	467
strain_sample_55-kraken2_GTDBr202RefSeqV205-0.50	386
strain_sample_55-kraken2_GTDBr202RefSeqV205-0.35	516
strain_sample_55-kraken2_GTDBr202RefSeqV205-0.30	569
strain_sample_55-kraken2_GTDBr202RefSeqV205-0.10	1272
strain_sample_55-kraken2_GTDBr202RefSeqV205-0.20	754
strain_sample_55-kraken2_GTDBr202RefSeqV205-0.25	648
strain_sample_55-kraken2_GTDBr202RefSeqV205-0.05	2649
strain_sample_55-kraken2_GTDBr202RefSeqV205-0.00	8285
strain_sample_55-kraken2_GTDBr202RefSeqV205-0.95	113
strain_sample_55-kraken2_GTDBr202RefSeqV205-0.70	256
strain_sample_55-kraken2_GTDBr202RefSeqV205-0.85	179
strain_sample_55-kraken2_GTDBr202RefSeqV205-0.75	231
strain_sample_55-kraken2_GTDBr202RefSeqV205-0.80	204
strain_sample_55-kraken2_GTDBr202RefSeqV205-0.90	146
strain_sample_55-kraken2_GTDBr202RefSeqV205-0.60	305
strain_sample_55-kraken2_GTDBr202RefSeqV205-0.65	285
strain_sample_55-kraken2_GTDBr202RefSeqV205-1.00	78
mouse_sample_26-kraken2_GTDBr202RefSeqV205-0.10	1332
mouse_sample_26-kraken2_GTDBr202RefSeqV205-0.05	3357
mouse_sample_26-kraken2_GTDBr202RefSeqV205-0.00	9335
mouse_sample_26-kraken2_GTDBr202RefSeqV205-0.45	381
mouse_sample_26-kraken2_GTDBr202RefSeqV205-0.60	307
mouse_sample_26-kraken2_GTDBr202RefSeqV205-0.15	891
mouse_sample_26-kraken2_GTDBr202RefSeqV205-0.70	265
mouse_sample_26-kraken2_GTDBr202RefSeqV205-0.35	456
mouse_sample_26-kraken2_GTDBr202RefSeqV205-0.50	353
mouse_sample_26-kraken2_GTDBr202RefSeqV205-0.25	606
mouse_sample_26-kraken2_GTDBr202RefSeqV205-0.40	417
mouse_sample_26-kraken2_GTDBr202RefSeqV205-0.30	499
mouse_sample_26-kraken2_GTDBr202RefSeqV205-0.65	292
mouse_sample_26-kraken2_GTDBr202RefSeqV205-0.20	713
mouse_sample_26-kraken2_GTDBr202RefSeqV205-0.55	329
mouse_sample_26-kraken2_GTDBr202RefSeqV205-0.85	218
mouse_sample_26-kraken2_GTDBr202RefSeqV205-0.90	202
plant_sample_11-kraken2_GTDBr202RefSeqV205-0.20	649
mouse_sample_26-kraken2_GTDBr202RefSeqV205-0.75	252
mouse_sample_26-kraken2_GTDBr202RefSeqV205-0.80	234
mouse_sample_26-kraken2_GTDBr202RefSeqV205-0.95	171
mouse_sample_26-kraken2_GTDBr202RefSeqV205-1.00	139
plant_sample_11-kraken2_GTDBr202RefSeqV205-0.25	486
plant_sample_11-kraken2_GTDBr202RefSeqV205-0.15	1013
plant_sample_11-kraken2_GTDBr202RefSeqV205-0.10	1895
plant_sample_11-kraken2_GTDBr202RefSeqV205-0.05	4621
plant_sample_11-kraken2_GTDBr202RefSeqV205-0.00	9675
plant_sample_11-kraken2_GTDBr202RefSeqV205-0.35	346
plant_sample_11-kraken2_GTDBr202RefSeqV205-0.30	390
plant_sample_11-kraken2_GTDBr202RefSeqV205-0.45	262
plant_sample_11-kraken2_GTDBr202RefSeqV205-0.85	108
plant_sample_11-kraken2_GTDBr202RefSeqV205-0.75	138
plant_sample_11-kraken2_GTDBr202RefSeqV205-0.70	154
plant_sample_11-kraken2_GTDBr202RefSeqV205-0.80	118
plant_sample_11-kraken2_GTDBr202RefSeqV205-0.40	303
plant_sample_11-kraken2_GTDBr202RefSeqV205-0.55	214
plant_sample_11-kraken2_GTDBr202RefSeqV205-0.65	173
plant_sample_11-kraken2_GTDBr202RefSeqV205-0.60	189
plant_sample_11-kraken2_GTDBr202RefSeqV205-0.50	240
plant_sample_11-kraken2_GTDBr202RefSeqV205-0.90	98
plant_sample_11-kraken2_GTDBr202RefSeqV205-0.95	87
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.25	500
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.40	316
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.30	408
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.35	351
plant_sample_11-kraken2_GTDBr202RefSeqV205-1.00	73
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.20	654
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.15	1068
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.10	2010
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.05	5104
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.00	10031
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.45	279
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.50	261
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.75	164
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.95	113
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.85	141
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.80	148
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.90	128
plant_sample_3-kraken2_GTDBr202RefSeqV205-1.00	97
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.65	193
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.70	175
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.60	213
plant_sample_3-kraken2_GTDBr202RefSeqV205-0.55	231
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.25	639
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.20	750
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.30	567
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.35	513
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.40	471
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.55	365
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.50	406
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.45	435
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.15	965
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.10	1324
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.05	2804
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.00	8412
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.85	172
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.80	201
strain_sample_14-kraken2_GTDBr202RefSeqV205-1.00	78
strain_sample_45-kraken2_GTDBr202RefSeqV205-0.10	1230
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.95	113
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.90	144
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.70	252
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.75	232
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.65	293
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.60	331
strain_sample_45-kraken2_GTDBr202RefSeqV205-0.05	2607
strain_sample_45-kraken2_GTDBr202RefSeqV205-0.00	8326
strain_sample_45-kraken2_GTDBr202RefSeqV205-0.45	420
strain_sample_45-kraken2_GTDBr202RefSeqV205-0.70	248
strain_sample_45-kraken2_GTDBr202RefSeqV205-0.30	553
strain_sample_45-kraken2_GTDBr202RefSeqV205-0.50	384
strain_sample_45-kraken2_GTDBr202RefSeqV205-0.15	916
strain_sample_45-kraken2_GTDBr202RefSeqV205-0.60	312
strain_sample_45-kraken2_GTDBr202RefSeqV205-0.40	461
strain_sample_45-kraken2_GTDBr202RefSeqV205-0.35	492
strain_sample_45-kraken2_GTDBr202RefSeqV205-0.55	340
strain_sample_45-kraken2_GTDBr202RefSeqV205-0.25	632
strain_sample_45-kraken2_GTDBr202RefSeqV205-0.65	277
strain_sample_45-kraken2_GTDBr202RefSeqV205-0.20	719
strain_sample_45-kraken2_GTDBr202RefSeqV205-0.80	192
strain_sample_45-kraken2_GTDBr202RefSeqV205-1.00	82
strain_sample_45-kraken2_GTDBr202RefSeqV205-0.90	142
mouse_sample_36-kraken2_GTDBr202RefSeqV205-0.15	965
mouse_sample_36-kraken2_GTDBr202RefSeqV205-0.20	793
strain_sample_45-kraken2_GTDBr202RefSeqV205-0.75	225
mouse_sample_36-kraken2_GTDBr202RefSeqV205-0.25	710
strain_sample_45-kraken2_GTDBr202RefSeqV205-0.85	163
strain_sample_45-kraken2_GTDBr202RefSeqV205-0.95	115
mouse_sample_36-kraken2_GTDBr202RefSeqV205-0.10	1283
mouse_sample_36-kraken2_GTDBr202RefSeqV205-0.05	3217
mouse_sample_36-kraken2_GTDBr202RefSeqV205-0.00	9405
mouse_sample_36-kraken2_GTDBr202RefSeqV205-0.30	624
mouse_sample_36-kraken2_GTDBr202RefSeqV205-0.40	542
mouse_sample_36-kraken2_GTDBr202RefSeqV205-0.35	583
mouse_sample_36-kraken2_GTDBr202RefSeqV205-0.60	404
mouse_sample_36-kraken2_GTDBr202RefSeqV205-0.65	380
mouse_sample_36-kraken2_GTDBr202RefSeqV205-0.55	432
mouse_sample_36-kraken2_GTDBr202RefSeqV205-0.45	499
mouse_sample_36-kraken2_GTDBr202RefSeqV205-0.70	359
mouse_sample_36-kraken2_GTDBr202RefSeqV205-0.50	463
mouse_sample_36-kraken2_GTDBr202RefSeqV205-0.75	339
mouse_sample_36-kraken2_GTDBr202RefSeqV205-0.80	311
mouse_sample_36-kraken2_GTDBr202RefSeqV205-0.85	286
mouse_sample_36-kraken2_GTDBr202RefSeqV205-1.00	196
mouse_sample_36-kraken2_GTDBr202RefSeqV205-0.95	227
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.35	340
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.30	376
mouse_sample_36-kraken2_GTDBr202RefSeqV205-0.90	257
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.05	2513
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.40	318
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.10	999
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.25	461
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.20	561
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.15	707
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.00	8392
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.75	184
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.95	111
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.90	133
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.60	228
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.65	212
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.80	165
mouse_sample_0-kraken2_GTDBr202RefSeqV205-1.00	90
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.55	247
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.70	195
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.50	275
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.45	290
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.85	149
mouse_sample_22-kraken2_GTDBr202RefSeqV205-0.30	636
mouse_sample_22-kraken2_GTDBr202RefSeqV205-0.25	712
mouse_sample_22-kraken2_GTDBr202RefSeqV205-0.10	1254
mouse_sample_22-kraken2_GTDBr202RefSeqV205-0.20	816
mouse_sample_22-kraken2_GTDBr202RefSeqV205-0.05	2900
mouse_sample_22-kraken2_GTDBr202RefSeqV205-0.45	526
mouse_sample_22-kraken2_GTDBr202RefSeqV205-0.50	503
mouse_sample_22-kraken2_GTDBr202RefSeqV205-0.55	480
mouse_sample_22-kraken2_GTDBr202RefSeqV205-0.40	562
mouse_sample_22-kraken2_GTDBr202RefSeqV205-0.35	590
mouse_sample_22-kraken2_GTDBr202RefSeqV205-0.15	952
mouse_sample_22-kraken2_GTDBr202RefSeqV205-0.00	8982
mouse_sample_22-kraken2_GTDBr202RefSeqV205-1.00	236
mouse_sample_22-kraken2_GTDBr202RefSeqV205-0.85	328
mouse_sample_22-kraken2_GTDBr202RefSeqV205-0.90	305
mouse_sample_22-kraken2_GTDBr202RefSeqV205-0.95	273
mouse_sample_22-kraken2_GTDBr202RefSeqV205-0.70	412
mouse_sample_22-kraken2_GTDBr202RefSeqV205-0.60	453
mouse_sample_22-kraken2_GTDBr202RefSeqV205-0.65	435
mouse_sample_22-kraken2_GTDBr202RefSeqV205-0.80	371
mouse_sample_22-kraken2_GTDBr202RefSeqV205-0.75	395
strain_sample_51-kraken2_GTDBr202RefSeqV205-0.10	1255
strain_sample_51-kraken2_GTDBr202RefSeqV205-0.05	2717
strain_sample_51-kraken2_GTDBr202RefSeqV205-0.00	8227
strain_sample_51-kraken2_GTDBr202RefSeqV205-0.45	429
strain_sample_51-kraken2_GTDBr202RefSeqV205-0.25	634
strain_sample_51-kraken2_GTDBr202RefSeqV205-0.70	251
strain_sample_51-kraken2_GTDBr202RefSeqV205-0.35	512
strain_sample_51-kraken2_GTDBr202RefSeqV205-0.30	553
strain_sample_51-kraken2_GTDBr202RefSeqV205-0.40	469
strain_sample_51-kraken2_GTDBr202RefSeqV205-0.20	742
strain_sample_51-kraken2_GTDBr202RefSeqV205-0.15	916
strain_sample_51-kraken2_GTDBr202RefSeqV205-0.50	399
strain_sample_51-kraken2_GTDBr202RefSeqV205-0.55	367
strain_sample_51-kraken2_GTDBr202RefSeqV205-0.65	286
strain_sample_51-kraken2_GTDBr202RefSeqV205-0.60	333
strain_sample_51-kraken2_GTDBr202RefSeqV205-0.85	165
strain_sample_51-kraken2_GTDBr202RefSeqV205-1.00	70
strain_sample_51-kraken2_GTDBr202RefSeqV205-0.75	227
strain_sample_51-kraken2_GTDBr202RefSeqV205-0.90	133
strain_sample_51-kraken2_GTDBr202RefSeqV205-0.95	99
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.20	1111
strain_sample_51-kraken2_GTDBr202RefSeqV205-0.80	201
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.25	908
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.10	2465
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.15	1534
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.05	5349
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.00	10090
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.55	547
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.60	505
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.40	658
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.35	716
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.85	382
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.30	790
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.45	620
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.70	445
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.50	587
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.65	476
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.75	422
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.80	404
strain_sample_38-kraken2_GTDBr202RefSeqV205-0.30	553
marine_sample_0-kraken2_GTDBr202RefSeqV205-1.00	294
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.95	330
strain_sample_38-kraken2_GTDBr202RefSeqV205-0.10	1296
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.90	355
strain_sample_38-kraken2_GTDBr202RefSeqV205-0.20	754
strain_sample_38-kraken2_GTDBr202RefSeqV205-0.15	958
strain_sample_38-kraken2_GTDBr202RefSeqV205-0.25	639
strain_sample_38-kraken2_GTDBr202RefSeqV205-0.40	458
strain_sample_38-kraken2_GTDBr202RefSeqV205-0.35	505
strain_sample_38-kraken2_GTDBr202RefSeqV205-0.05	2717
strain_sample_38-kraken2_GTDBr202RefSeqV205-0.00	8217
strain_sample_38-kraken2_GTDBr202RefSeqV205-1.00	81
strain_sample_38-kraken2_GTDBr202RefSeqV205-0.95	115
strain_sample_38-kraken2_GTDBr202RefSeqV205-0.80	204
strain_sample_38-kraken2_GTDBr202RefSeqV205-0.70	248
strain_sample_38-kraken2_GTDBr202RefSeqV205-0.55	350
strain_sample_38-kraken2_GTDBr202RefSeqV205-0.50	396
strain_sample_38-kraken2_GTDBr202RefSeqV205-0.75	226
strain_sample_38-kraken2_GTDBr202RefSeqV205-0.90	142
strain_sample_38-kraken2_GTDBr202RefSeqV205-0.85	172
