File name,User time (s),System time (s),Wall time (h:mm:ss or m:ss),Maximum set size (kb),Threads,CPU (%)
RefSeqV205_Complete_100GB_JGI_SRR033549_0.45,8.61,9.74,0:04.82,49273748, 12 ,380%
RefSeqV205_Complete_100GB_RM1_S001__insert_5000_0.55,295.62,26.16,0:32.74,98052656, 12 ,982%
RefSeqV205_Complete_100GB_ani99_cHIGH_stFalse_r7_0.70,140.82,26.67,0:21.11,97995668, 12 ,793%
RefSeqV205_Complete_100GB_ani99_cLOW_stFalse_r9_0.90,138.93,25.01,0:20.02,90262712, 12 ,818%
RefSeqV205_Complete_100GB_ani99_cHIGH_stTrue_r9_0.50,139.80,26.71,0:20.82,98011552, 12 ,799%
RefSeqV205_Complete_100GB_ani100_cLOW_stTrue_r6_0.50,128.85,21.96,0:17.88,92423256, 12 ,843%
RefSeqV205_Complete_100GB_ABRF_MGRG_5ng_0.85,27.17,4.74,0:03.36,8649820, 12 ,947%
RefSeqV205_Complete_100GB_ani97_cHIGH_stFalse_r5_0.60,143.81,27.65,0:21.34,97959320, 12 ,803%
RefSeqV205_Complete_100GB_ani95_cLOW_stTrue_r5_0.10,129.61,22.87,0:18.41,97853484, 12 ,828%
RefSeqV205_Complete_100GB_ani97_cLOW_stTrue_r0_0.80,134.78,25.54,0:20.01,97839420, 12 ,801%
RefSeqV205_Complete_100GB_NA12878_NegControl_SL126487_0_0.70,309.33,36.79,0:36.46,98039816, 12 ,949%
RefSeqV205_Complete_100GB_ani97_cLOW_stFalse_r1_0.80,141.91,24.97,0:20.29,90790036, 12 ,822%
RefSeqV205_Complete_100GB_ani100_cHIGH_stFalse_r3_0.05,132.13,21.39,0:18.13,88426284, 12 ,846%
RefSeqV205_Complete_100GB_ani100_cHIGH_stTrue_r5_0.90,131.09,23.24,0:18.85,97973592, 12 ,818%
RefSeqV205_Complete_100GB_UnAmbiguouslyMapped_ds.hous2_0.80,3.31,4.01,0:02.05,23701824, 12 ,355%
RefSeqV205_Complete_100GB_ani99_cHIGH_stTrue_r2_0.45,127.91,25.37,0:19.48,97995480, 12 ,786%
RefSeqV205_Complete_100GB_ani99_cLOW_stFalse_r5_0.05,134.84,24.13,0:19.55,95498420, 12 ,812%
RefSeqV205_Complete_100GB_ani95_cLOW_stFalse_r0_0.10,129.34,21.78,0:18.04,95910176, 12 ,837%
RefSeqV205_Complete_100GB_BioPool_0.40,6.47,7.71,0:03.81,38609928, 12 ,371%
RefSeqV205_Complete_100GB_ani100_cHIGH_stFalse_r8_0.10,132.19,23.93,0:19.16,97563780, 12 ,814%
RefSeqV205_Complete_100GB_MGRG_nanopore_b7.fail.2d_0.40,0.93,2.82,0:01.53,15447516, 12 ,244%
RefSeqV205_Complete_100GB_Mavromatis_simHC_0.20,7.25,14.77,0:06.90,78906100, 12 ,318%
RefSeqV205_Complete_100GB_RH_S003__insert_270_0.60,894.50,50.14,1:24.98,98032720, 12 ,1111%
RefSeqV205_Complete_100GB_ani100_cHIGH_stTrue_r9_0.05,130.73,22.59,0:18.54,98232836, 12 ,826%
RefSeqV205_Complete_100GB_MGRG_nanopore_b1.fail.2d_0.65,0.20,0.20,0:00.27,885092, 12 ,148%
RefSeqV205_Complete_100GB_ani95_cLOW_stFalse_r7_0.90,124.19,18.41,0:16.18,75569600, 12 ,881%
RefSeqV205_Complete_100GB_ani99_cLOW_stFalse_r2_0.85,140.10,26.12,0:20.68,94570072, 12 ,803%
RefSeqV205_Complete_100GB_MGRG_nanopore_R6_2d_pass_0.45,4.97,12.23,0:05.62,66721820, 12 ,305%
RefSeqV205_Complete_100GB_ani99_cLOW_stTrue_r6_0.70,134.99,25.71,0:20.26,97060860, 12 ,793%
RefSeqV205_Complete_100GB_ani95_cLOW_stTrue_r9_0.85,133.99,26.12,0:20.26,97466076, 12 ,790%
RefSeqV205_Complete_100GB_MGRG_nanopore_b8.pass.2d_0.50,0.12,0.06,0:00.10,218168, 12 ,176%
RefSeqV205_Complete_100GB_ABRF_MGRG_1ng_0.00,36.02,76.29,0:10.94,7322020, 12 ,1026%
RefSeqV205_Complete_100GB_ani100_cLOW_stTrue_r2_0.45,132.16,22.74,0:18.65,93112420, 12 ,830%
RefSeqV205_Complete_100GB_ani95_cLOW_stTrue_r1_0.05,135.13,23.03,0:19.26,96922324, 12 ,821%
RefSeqV205_Complete_100GB_ani97_cHIGH_stFalse_r1_0.75,141.48,27.64,0:21.41,97999740, 12 ,789%
RefSeqV205_Complete_100GB_ani97_cLOW_stTrue_r4_0.95,138.65,26.88,0:20.67,97245280, 12 ,800%
RefSeqV205_Complete_100GB_ani97_cLOW_stFalse_r5_0.95,140.81,26.66,0:21.11,96969048, 12 ,793%
RefSeqV205_Complete_100GB_Huttenhower_LC4_0.55,1.65,3.48,0:01.72,18059000, 12 ,298%
RefSeqV205_Complete_100GB_ani100_cHIGH_stFalse_r7_0.10,136.30,23.72,0:19.51,97178920, 12 ,820%
RefSeqV205_Complete_100GB_ani100_cHIGH_stTrue_r1_0.85,129.95,22.86,0:18.41,97895024, 12 ,829%
RefSeqV205_Complete_100GB_ani95_cLOW_stFalse_r8_0.90,129.37,16.01,0:15.85,61745736, 12 ,916%
RefSeqV205_Complete_100GB_ani100_cLOW_stFalse_r1_0.45,133.01,22.35,0:18.47,95101132, 12 ,841%
RefSeqV205_Complete_100GB_UnAmbiguouslyMapped_ds.hous1_0.15,4.94,5.58,0:02.85,35642204, 12 ,368%
RefSeqV205_Complete_100GB_RM2_S001__insert_270_1.00,856.40,41.71,1:20.62,98054412, 12 ,1113%
RefSeqV205_Complete_100GB_ani100_cHIGH_stTrue_r6_0.05,135.63,23.73,0:19.52,98235064, 12 ,816%
RefSeqV205_Complete_100GB_ani97_cHIGH_stTrue_r5_0.55,143.12,28.25,0:21.33,98018108, 12 ,803%
RefSeqV205_Complete_100GB_MGRG_nanopore_b9.pass.2d_0.10,0.05,0.02,0:00.04,10004, 12 ,175%
RefSeqV205_Complete_100GB_ani100_cHIGH_stFalse_r0_0.90,133.48,16.62,0:15.72,51537980, 12 ,954%
RefSeqV205_Complete_100GB_ani97_cLOW_stFalse_r2_0.15,136.87,25.17,0:20.24,95310020, 12 ,800%
RefSeqV205_Complete_100GB_ani97_cLOW_stTrue_r3_0.15,129.90,24.89,0:19.16,97541380, 12 ,807%
RefSeqV205_Complete_100GB_ani95_cLOW_stTrue_r6_0.85,126.38,23.09,0:18.08,96355256, 12 ,826%
RefSeqV205_Complete_100GB_ani99_cLOW_stTrue_r9_0.70,142.63,26.45,0:21.00,97736988, 12 ,805%
RefSeqV205_Complete_100GB_ani99_cHIGH_stFalse_r3_0.65,146.45,27.58,0:21.47,97967064, 12 ,810%
RefSeqV205_Complete_100GB_ani97_cLOW_stTrue_r5_0.45,137.71,26.58,0:20.43,97921768, 12 ,803%
RefSeqV205_Complete_100GB_Carma_eval_carma_0.35,0.65,1.80,0:01.43,9642568, 12 ,171%
RefSeqV205_Complete_100GB_ani100_cLOW_stTrue_r3_0.95,130.97,22.67,0:18.45,97294924, 12 ,832%
RefSeqV205_Complete_100GB_ani99_cHIGH_stFalse_r5_0.35,134.51,25.80,0:19.88,97976984, 12 ,806%
RefSeqV205_Complete_100GB_Huttenhower_HC1_0.15,6.12,11.57,0:05.55,61344856, 12 ,318%
RefSeqV205_Complete_100GB_ani100_cLOW_stFalse_r7_0.15,136.78,24.36,0:19.49,96811064, 12 ,826%
RefSeqV205_Complete_100GB_ani100_cHIGH_stTrue_r0_0.55,127.82,22.97,0:18.10,97845688, 12 ,832%
RefSeqV205_Complete_100GB_ani97_cHIGH_stTrue_r3_0.05,138.85,26.53,0:20.71,98223276, 12 ,798%
RefSeqV205_Complete_100GB_Huttenhower_LC5_0.85,1.50,3.74,0:01.85,19007556, 12 ,283%
RefSeqV205_Complete_100GB_ani97_cLOW_stFalse_r4_0.45,147.96,28.45,0:23.84,91958740, 12 ,739%
RefSeqV205_Complete_100GB_RH_S004__insert_270_0.45,886.42,46.62,1:23.66,98053372, 12 ,1115%
RefSeqV205_Complete_100GB_MGRG_nanopore_b9.fail.2d_0.55,0.13,0.10,0:00.13,344432, 12 ,179%
RefSeqV205_Complete_100GB_ani100_cHIGH_stFalse_r1_0.40,134.71,20.11,0:17.34,73298708, 12 ,892%
RefSeqV205_Complete_100GB_Huttenhower_LC2_0.05,1.80,3.82,0:02.17,20240664, 12 ,258%
RefSeqV205_Complete_100GB_ani97_cHIGH_stTrue_r4_0.85,136.37,26.92,0:20.26,98010084, 12 ,805%
RefSeqV205_Complete_100GB_ABRF_MGRG_Half_0.55,31.87,4.96,0:03.82,8655140, 12 ,963%
RefSeqV205_Complete_100GB_ani100_cLOW_stFalse_r0_0.95,132.22,22.34,0:18.31,94038504, 12 ,844%
RefSeqV205_Complete_100GB_ani95_cLOW_stFalse_r9_0.40,130.92,22.36,0:18.33,96969820, 12 ,836%
RefSeqV205_Complete_100GB_ani97_cHIGH_stFalse_r5_1.00,145.93,28.53,0:21.86,97948252, 12 ,797%
RefSeqV205_Complete_100GB_ani100_cLOW_stTrue_r4_0.15,130.00,22.39,0:18.19,97138044, 12 ,837%
RefSeqV205_Complete_100GB_ani95_cLOW_stTrue_r7_0.55,125.72,22.54,0:18.20,96840664, 12 ,814%
RefSeqV205_Complete_100GB_ani97_cHIGH_stFalse_r7_0.25,143.37,27.85,0:21.69,98006780, 12 ,789%
RefSeqV205_Complete_100GB_ani99_cLOW_stTrue_r0_0.20,139.03,26.78,0:20.82,97703608, 12 ,796%
RefSeqV205_Complete_100GB_ani99_cHIGH_stTrue_r3_0.95,138.13,26.98,0:20.75,98002432, 12 ,795%
RefSeqV205_Complete_100GB_UnAmbiguouslyMapped_ds.7_0.55,32.68,17.99,0:09.71,94298192, 12 ,521%
RefSeqV205_Complete_100GB_ani100_cLOW_stFalse_r8_0.15,132.41,23.25,0:18.81,94809320, 12 ,827%
RefSeqV205_Complete_100GB_ani95_cLOW_stFalse_r6_0.40,129.83,21.88,0:18.08,94639040, 12 ,838%
RefSeqV205_Complete_100GB_RM1_S002__insert_5000_0.75,290.05,24.84,0:31.74,98049972, 12 ,992%
RefSeqV205_Complete_100GB_MGRG_nanopore_b1.pass.2d_0.20,0.12,0.06,0:00.09,199880, 12 ,204%
RefSeqV205_Complete_100GB_MGRG_nanopore_b7.pass.2d_0.05,0.23,0.36,0:00.43,1666900, 12 ,136%
RefSeqV205_Complete_100GB_NegControl_MH2_0.00,6.82,13.72,0:06.87,69103864, 12 ,298%
RefSeqV205_Complete_100GB_ani95_cLOW_stTrue_r8_0.55,123.93,21.92,0:18.21,97107428, 12 ,800%
RefSeqV205_Complete_100GB_ani97_cHIGH_stFalse_r8_0.25,137.49,27.03,0:20.77,98006448, 12 ,791%
RefSeqV205_Complete_100GB_MGRG_nanopore_b8.fail.2d_0.15,0.66,2.02,0:01.24,10797116, 12 ,215%
RefSeqV205_Complete_100GB_ani99_cHIGH_stTrue_r4_0.15,136.81,26.76,0:20.26,98049128, 12 ,807%
RefSeqV205_Complete_100GB_ani99_cLOW_stFalse_r3_0.55,136.09,25.01,0:19.87,95879320, 12 ,810%
RefSeqV205_Complete_100GB_Raiphy_eval_RAIphy_0.35,7.98,10.49,0:05.24,55263688, 12 ,352%
RefSeqV205_Complete_100GB_ani100_cHIGH_stFalse_r5_0.55,135.42,22.95,0:18.62,95038776, 12 ,850%
RefSeqV205_Complete_100GB_Huttenhower_LC6_0.10,1.62,3.74,0:02.02,18984268, 12 ,265%
RefSeqV205_Complete_100GB_ani97_cHIGH_stTrue_r0_0.90,131.88,25.15,0:19.75,98003404, 12 ,795%
RefSeqV205_Complete_100GB_Huttenhower_HC2_0.80,5.90,12.13,0:05.73,61282372, 12 ,314%
RefSeqV205_Complete_100GB_ani100_cLOW_stFalse_r4_0.80,134.42,23.76,0:19.05,97207780, 12 ,830%
RefSeqV205_Complete_100GB_UnAmbiguouslyMapped_ds.cityparks_0.95,7.85,10.31,0:05.02,59827800, 12 ,361%
RefSeqV205_Complete_100GB_ani99_cLOW_stFalse_r8_0.40,137.56,25.38,0:20.03,96080972, 12 ,813%
RefSeqV205_Complete_100GB_JGI_SRR033548_0.95,0.51,1.42,0:01.04,5801164, 12 ,186%
RefSeqV205_Complete_100GB_ani100_cLOW_stTrue_r0_0.00,142.05,26.29,0:25.67,95374700, 12 ,655%
RefSeqV205_Complete_100GB_BMI_bmi_reads_0.30,35.63,21.04,0:11.40,97702320, 12 ,496%
RefSeqV205_Complete_100GB_ani97_cHIGH_stFalse_r3_0.30,135.36,27.26,0:20.72,97977980, 12 ,784%
RefSeqV205_Complete_100GB_ani95_cLOW_stTrue_r3_0.40,129.10,23.39,0:18.55,96747076, 12 ,821%
RefSeqV205_Complete_100GB_ani97_cLOW_stTrue_r1_0.50,136.44,25.88,0:20.06,97441136, 12 ,809%
RefSeqV205_Complete_100GB_ani100_cLOW_stTrue_r7_0.80,127.51,21.93,0:17.85,95913864, 12 ,837%
RefSeqV205_Complete_100GB_ani99_cHIGH_stTrue_r8_0.80,134.25,26.08,0:19.94,98012228, 12 ,803%
RefSeqV205_Complete_100GB_ZymoMock_0.80,106.66,18.16,0:14.48,69855396, 12 ,862%
RefSeqV205_Complete_100GB_MGRG_nanopore_R6_2d_fail_0.85,1.21,3.93,0:01.91,21394924, 12 ,268%
RefSeqV205_Complete_100GB_ani99_cHIGH_stFalse_r1_0.20,135.89,27.14,0:20.27,97711408, 12 ,804%
RefSeqV205_Complete_100GB_ani100_cLOW_stFalse_r3_0.00,143.57,26.37,0:30.30,96930548, 12 ,560%
RefSeqV205_Complete_100GB_ani100_cHIGH_stTrue_r4_0.40,132.17,23.76,0:18.97,97979648, 12 ,821%
RefSeqV205_Complete_100GB_ani97_cHIGH_stTrue_r7_0.10,136.78,26.40,0:20.35,98122288, 12 ,801%
RefSeqV205_Complete_100GB_UnAmbiguouslyMapped_ds.gut_0.75,3.32,3.71,0:01.90,20041056, 12 ,368%
RefSeqV205_Complete_100GB_Huttenhower_LC1_0.90,1.59,3.80,0:01.85,19572452, 12 ,291%
RefSeqV205_Complete_100GB_ani97_cLOW_stFalse_r0_0.50,139.15,26.29,0:20.76,96280512, 12 ,796%
RefSeqV205_Complete_100GB_RM2_S001__insert_270_0.60,848.13,47.86,1:20.40,98056032, 12 ,1114%
RefSeqV205_Complete_100GB_ani95_cLOW_stFalse_r2_0.55,131.25,22.58,0:18.50,94317456, 12 ,831%
RefSeqV205_Complete_100GB_RH_S002__insert_270_0.85,844.91,40.63,1:19.29,98044220, 12 ,1116%
RefSeqV205_Complete_100GB_ani99_cHIGH_stTrue_r0_0.00,147.95,29.72,0:27.18,98281388, 12 ,653%
RefSeqV205_Complete_100GB_JGI_SRR033547_0.95,0.07,0.05,0:00.04,24004, 12 ,275%
RefSeqV205_Complete_100GB_RM2_S002__insert_270_0.00,928.77,57.59,1:37.59,99972352, 12 ,1010%
RefSeqV205_Complete_100GB_ani99_cLOW_stFalse_r7_0.40,142.66,26.24,0:20.88,94136868, 12 ,808%
RefSeqV205_Complete_100GB_ani99_cHIGH_stTrue_r7_0.80,141.87,26.62,0:21.15,98010120, 12 ,796%
RefSeqV205_Complete_100GB_ani100_cLOW_stTrue_r8_0.80,133.45,23.59,0:19.20,97516732, 12 ,817%
RefSeqV205_Complete_100GB_ani99_cLOW_stTrue_r4_0.35,138.07,25.67,0:20.20,96658852, 12 ,810%
RefSeqV205_Complete_100GB_NegControl_MH1_0.95,6.92,13.57,0:06.30,69082944, 12 ,325%
RefSeqV205_Complete_100GB_NegControl_LM_0.10,6.49,13.02,0:06.17,69195792, 12 ,315%
RefSeqV205_Complete_100GB_UnAmbiguouslyMapped_ds.buccal_0.95,3.65,2.06,0:01.24,10758804, 12 ,461%
RefSeqV205_Complete_100GB_ani97_cHIGH_stTrue_r8_0.10,132.55,25.50,0:20.14,98114732, 12 ,784%
RefSeqV205_Complete_100GB_RH_S003__insert_270_1.00,890.54,46.47,1:24.36,98049328, 12 ,1110%
RefSeqV205_Complete_100GB_MGRG_nanopore_b3.fail.2d_0.90,0.14,0.02,0:00.06,123100, 12 ,238%
RefSeqV205_Complete_100GB_ani100_cLOW_stFalse_r8_1.00,128.98,21.94,0:17.98,94709828, 12 ,839%
RefSeqV205_Complete_100GB_ani97_cLOW_stFalse_r9_0.75,138.45,24.93,0:19.96,94202880, 12 ,818%
RefSeqV205_Complete_100GB_ani99_cHIGH_stFalse_r8_0.05,139.62,26.90,0:20.64,98178316, 12 ,806%
RefSeqV205_Complete_100GB_ani99_cLOW_stTrue_r2_0.10,138.39,25.06,0:20.34,94465244, 12 ,803%
RefSeqV205_Complete_100GB_UnAmbiguouslyMapped_ds.frankengenome_0.55,6.10,8.54,0:04.18,51529496, 12 ,349%
RefSeqV205_Complete_100GB_ani97_cLOW_stTrue_r8_0.75,138.83,27.36,0:20.87,97906300, 12 ,796%
RefSeqV205_Complete_100GB_ani99_cHIGH_stTrue_r4_1.00,136.50,26.07,0:20.25,98003188, 12 ,802%
RefSeqV205_Complete_100GB_ani99_cHIGH_stTrue_r6_0.25,135.63,25.85,0:19.98,98017992, 12 ,807%
RefSeqV205_Complete_100GB_ani99_cLOW_stTrue_r5_0.90,142.31,27.31,0:21.17,97781864, 12 ,801%
RefSeqV205_Complete_100GB_ani100_cLOW_stTrue_r9_0.25,130.90,23.89,0:18.91,97094780, 12 ,818%
RefSeqV205_Complete_100GB_MGRG_nanopore_b8.fail.2d_1.00,0.71,1.95,0:01.21,10794032, 12 ,219%
RefSeqV205_Complete_100GB_ani99_cLOW_stFalse_r1_0.65,137.90,25.53,0:20.07,95904164, 12 ,814%
RefSeqV205_Complete_100GB_ani95_cLOW_stFalse_r4_0.70,129.72,22.12,0:18.16,96076372, 12 ,836%
